method,segment,brier,ece,logloss,n_samples
raw,overall,0.18402285234035312,0.01231137563508976,0.5378372088732588,278954
raw,innings_1,0.22180833341314585,0.01642997197932255,0.632950615733205,144340
raw,innings_2,0.14350733138378913,0.010978486301902334,0.43585176050856705,134614
raw,inn1_powerplay,0.24055794072121117,0.018424730814079616,0.6738246850339861,36260
raw,inn1_middle,0.22002796395421154,0.017043513094225655,0.6292892531384157,64842
raw,inn1_death,0.20875458336609862,0.026209150137295568,0.6041638152457868,43238
raw,inn2_powerplay,0.18299004773106567,0.015910978341116457,0.5415088979958841,36276
raw,inn2_middle,0.14667353195723618,0.013535583265332232,0.4450772326915493,63812
raw,inn2_death,0.09617150883826965,0.035320334140749546,0.3077884415480628,34526
combined,overall,0.18363819224249747,2.1840337337310644e-17,0.5361992604420985,278954
combined,innings_1,0.22127882204541527,0.0071729645569363525,0.6314399259219258,144340
combined,innings_2,0.1432779882090897,0.00769121862620675,0.4340773588913068,134614
combined,inn1_powerplay,0.23999401083939942,0.010021856552546542,0.6725679895933979,36260
combined,inn1_middle,0.21949605478730902,0.010211134829245433,0.6276872541278564,64842
combined,inn1_death,0.2082575317193194,0.026519363338365527,0.6025770542753063,43238
combined,inn2_powerplay,0.18271639189780023,0.015708480400568523,0.5415019762674013,36276
combined,inn2_middle,0.14633136636230643,0.009843745329112417,0.4429443649657116,63812
combined,inn2_death,0.0961972461907635,0.029970278514951643,0.3048195007103673,34526
innings_specific,overall,0.18342022753732273,4.344115629739521e-18,0.5354338126913677,278954
innings_specific,innings_1,0.2210683096690702,2.4597354928978717e-17,0.630516534484145,144340
innings_specific,innings_2,0.1430520327366599,4.4722035647150567e-17,0.43348126642151835,134614
innings_specific,inn1_powerplay,0.23983545982738122,0.0065531684725392905,0.6722492404263385,36260
innings_specific,inn1_middle,0.2194207626415973,0.013035543096397975,0.6272633187789344,64842
innings_specific,inn1_death,0.20780066037019054,0.020722759943087553,0.6003975903908322,43238
innings_specific,inn2_powerplay,0.18263395053692755,0.013069529796909866,0.541579488179145,36276
innings_specific,inn2_middle,0.14616870393465892,0.008962181807961982,0.4424823495463056,63812
innings_specific,inn2_death,0.0957035222631263,0.027510130727090736,0.30326785598189027,34526
innings_phase,overall,0.182725444357912,1.2611268159372991e-17,0.53303121070004,278954
innings_phase,innings_1,0.22046565112676722,0.0,0.6290133515157982,144340
innings_phase,innings_2,0.14225846882032625,0.0,0.4301142614574163,134614
innings_phase,inn1_powerplay,0.23923922296639075,1.5658247512225732e-17,0.6706387282243401,36260
innings_phase,inn1_middle,0.21900610483957117,2.957820972579436e-17,0.6262116733483822,64842
innings_phase,inn1_death,0.20691068062511625,1.9580012198249527e-17,0.5983072655793499,43238
innings_phase,inn2_powerplay,0.1819382614375582,1.0500212912924649e-16,0.5375661825773642,36276
innings_phase,inn2_middle,0.14587466957803505,2.2560430577813585e-17,0.4414433652518266,63812
