method,split,segment,n,brier,ece,log_loss,baseline_brier_delta,baseline_ece_delta,baseline_log_loss_delta
ml_add_mc_gap_features,oof_overall,innings_1_powerplay,320,0.26864680246474815,0.15325348390115276,0.7587823087471189,0.001585,-0.014389,0.004951
ml_add_mc_gap_features,oof_overall,innings_1_middle,576,0.260631563640609,0.17538030288520925,0.7321859310837255,-0.003484,0.010363,-0.009088
ml_add_mc_gap_features,oof_overall,innings_1_death,312,0.26115609306599225,0.18182262086887432,0.7382409568903172,-0.00493,0.001517,-0.011645
ml_add_mc_gap_features,oof_overall,innings_2,1108,0.19270829609536794,0.07673417638144786,0.5792422275557024,-0.004038,-0.015531,-0.00799
ml_add_mc_gap_features,oof_overall,innings_2_powerplay,320,0.23514797972577903,0.17094959868957713,0.6948994905593239,-0.006044,-0.000369,-0.012901
ml_add_mc_gap_features,oof_overall,innings_2_middle,542,0.184708575401167,0.07331995974527807,0.5552250622536675,-0.002272,-0.012874,-0.004341
ml_add_mc_gap_features,oof_overall,innings_2_death,246,0.15512760444709695,0.06411759414984654,0.48170962362295433,-0.005321,-0.043449,-0.009641
ml_replace_resource_with_mc,oof_overall,overall,2316,0.22762729440963525,0.10747122585258376,0.6571494733447759,-0.004931,-0.020272,-0.013324
ml_replace_resource_with_mc,oof_overall,innings_1,1208,0.26805359167040876,0.1672731242089035,0.7550483463014248,0.002649,-0.002254,0.008224
ml_replace_resource_with_mc,oof_overall,innings_1_powerplay,320,0.2797813082622368,0.19088531722905114,0.784374195799469,0.01272,0.023243,0.030542
ml_replace_resource_with_mc,oof_overall,innings_1_middle,576,0.26454971135934696,0.1664753103399428,0.7435828050827398,0.000434,0.001458,0.002309
ml_replace_resource_with_mc,oof_overall,innings_1_death,312,0.2624938665094683,0.16668276601989207,0.7461377049635676,-0.003593,-0.013623,-0.003748
ml_replace_resource_with_mc,oof_overall,innings_2,1108,0.18355241436359349,0.07573680778047165,0.5504149620346389,-0.013194,-0.016528,-0.036817
ml_replace_resource_with_mc,oof_overall,innings_2_powerplay,320,0.2231314938281102,0.13265110287122653,0.6572103753205834,-0.01806,-0.038667,-0.05059
ml_replace_resource_with_mc,oof_overall,innings_2_middle,542,0.1767892733990327,0.06549527442509824,0.5300685516229481,-0.010191,-0.020698,-0.029498
ml_replace_resource_with_mc,oof_overall,innings_2_death,246,0.14696833702272594,0.0579321043964007,0.4563223693177052,-0.01348,-0.049635,-0.035028
ml_clean_swap_resource,oof_overall,overall,2316,0.22807267354503494,0.12269165016206794,0.6590687071911066,-0.004485,-0.005052,-0.011405
ml_clean_swap_resource,oof_overall,innings_1,1208,0.26131730327740693,0.17119887462241648,0.7369831787730969,-0.004088,0.001671,-0.009841
ml_clean_swap_resource,oof_overall,innings_1_powerplay,320,0.26596112231060776,0.1575897402581658,0.7520850792967705,-0.001101,-0.010052,-0.001747
ml_clean_swap_resource,oof_overall,innings_1_middle,576,0.26004831681292884,0.18579955435939113,0.7312800524958448,-0.004067,0.020782,-0.009993
ml_clean_swap_resource,oof_overall,innings_1_death,312,0.25889715620341686,0.1731066591188004,0.7320228985427177,-0.007189,-0.007199,-0.017863
ml_clean_swap_resource,oof_overall,innings_2,1108,0.19182762596678096,0.0789506055570337,0.5741222435890808,-0.004919,-0.013315,-0.01311
ml_clean_swap_resource,oof_overall,innings_2_powerplay,320,0.23135556296120757,0.16415856652801988,0.6823670458897253,-0.009836,-0.00716,-0.025433
ml_clean_swap_resource,oof_overall,innings_2_middle,542,0.18461983534017665,0.07881177813663559,0.5530538774342874,-0.002361,-0.007382,-0.006512
ml_clean_swap_resource,oof_overall,innings_2_death,246,0.15628975068793152,0.07610724224665498,0.479734917246365,-0.004159,-0.03146,-0.011616
