variant,feature,importance
ml_add_mc_win_prob,inn1_death_rr,0.03647798299789429
ml_add_mc_win_prob,target_above_par,0.035964624024927616
ml_add_mc_win_prob,resource_win_prob,0.03590702544897795
ml_add_mc_win_prob,batting_team_win_rate,0.03128878166899085
ml_add_mc_win_prob,projected_score,0.02835170179605484
ml_add_mc_win_prob,inn1_wickets_lost,0.027438589138910174
ml_add_mc_win_prob,score_per_wicket,0.021977395750582218
ml_add_mc_win_prob,pressure_index,0.020921118557453156
ml_add_mc_win_prob,projected_vs_venue_avg,0.02042272360995412
ml_add_mc_win_prob,wickets_times_balls,0.017727863509207964
ml_add_mc_win_prob,dls_pressure_index,0.015996849397197366
ml_add_mc_win_prob,chase_difficulty,0.01464877207763493
ml_add_mc_win_prob,rrr_times_wickets,0.013384311459958553
ml_add_mc_win_prob,overs_remaining,0.010460234596394002
ml_add_mc_win_prob,runs_last_12,0.009273959673009813
ml_add_mc_win_prob,runs_last_18,0.009133670246228576
ml_add_mc_win_prob,boundary_pct_last_18,0.009023862425237894
ml_add_mc_win_prob,is_powerplay,0.008214831119403243
ml_add_mc_win_prob,wickets_last_12,0.0027214266010560095
ml_clean_swap_resource,run_rate_diff,0.12112895771861076
ml_clean_swap_resource,resource_win_prob,0.09506598673760891
ml_clean_swap_resource,situation_advantage,0.052091410383582115
ml_clean_swap_resource,expected_final_score,0.04641163069754839
ml_clean_swap_resource,team_strength_diff,0.04563640616834164
ml_clean_swap_resource,score_vs_par,0.04525468498468399
ml_clean_swap_resource,bowling_team_situation_wr,0.043714966624975204
ml_clean_swap_resource,inn1_defendability,0.0388381527736783
ml_clean_swap_resource,target_above_par,0.03842835780233145
ml_clean_swap_resource,batting_team_situation_wr,0.03759257821366191
ml_clean_swap_resource,required_run_rate,0.03345147194340825
ml_clean_swap_resource,bowling_team_win_rate,0.0323033076710999
ml_clean_swap_resource,venue_chase_success,0.032301869709044695
ml_clean_swap_resource,inn1_pp_runs,0.03136837435886264
ml_clean_swap_resource,inn1_death_rr,0.030405052937567234
ml_clean_swap_resource,projected_score,0.029848485253751278
ml_clean_swap_resource,batting_team_win_rate,0.027881099842488766
ml_clean_swap_resource,inn1_wickets_lost,0.024121529888361692
ml_clean_swap_resource,pressure_index,0.022366386139765382
ml_clean_swap_resource,dls_pressure_index,0.021243554074317217
ml_clean_swap_resource,projected_vs_venue_avg,0.02094471943564713
ml_clean_swap_resource,score_per_wicket,0.020461696665734053
ml_clean_swap_resource,batting_won_toss,0.0197703693411313
ml_clean_swap_resource,chase_difficulty,0.019366935128346086
ml_clean_swap_resource,wickets_times_balls,0.015967374434694648
ml_clean_swap_resource,rrr_times_wickets,0.01378296921029687
ml_clean_swap_resource,overs_remaining,0.009551161027047783
ml_clean_swap_resource,boundary_pct_last_18,0.008376925950869918
ml_clean_swap_resource,runs_last_12,0.007792385877110064
ml_clean_swap_resource,runs_last_18,0.0076706461841240525
ml_clean_swap_resource,is_powerplay,0.005510263668838888
ml_clean_swap_resource,wickets_last_12,0.0013502627261914313
ml_replace_resource_with_mc,run_rate_diff,0.11433490365743637
ml_replace_resource_with_mc,mc_win_prob,0.09911088738590479
ml_replace_resource_with_mc,resource_win_prob,0.08338515181094408
ml_replace_resource_with_mc,situation_advantage,0.04895427729934454
ml_replace_resource_with_mc,team_strength_diff,0.04152421932667494
ml_replace_resource_with_mc,required_run_rate,0.0413311324082315
ml_replace_resource_with_mc,expected_final_score,0.039340410847216845
ml_replace_resource_with_mc,bowling_team_situation_wr,0.038975455798208714
ml_replace_resource_with_mc,inn1_defendability,0.03551067830994725
ml_replace_resource_with_mc,score_vs_par,0.03444808907806873
ml_replace_resource_with_mc,batting_team_situation_wr,0.03444279124960303
ml_replace_resource_with_mc,target_above_par,0.03427476296201348
ml_replace_resource_with_mc,bowling_team_win_rate,0.03243237594142556
ml_replace_resource_with_mc,inn1_death_rr,0.032271756790578365
ml_replace_resource_with_mc,chase_difficulty,0.029176744865253568
ml_replace_resource_with_mc,batting_team_win_rate,0.028660471085458994
ml_replace_resource_with_mc,projected_score,0.026837431360036135
ml_replace_resource_with_mc,mc_simulation_std,0.022294928086921573
ml_replace_resource_with_mc,pressure_index,0.022008021594956517
ml_replace_resource_with_mc,score_per_wicket,0.020740476436913013
ml_replace_resource_with_mc,inn1_wickets_lost,0.020320138020906597
ml_replace_resource_with_mc,projected_vs_venue_avg,0.017894919030368328
ml_replace_resource_with_mc,dls_pressure_index,0.01678756484761834
ml_replace_resource_with_mc,wickets_times_balls,0.015925422660075128
ml_replace_resource_with_mc,mc_resource_gap,0.011662819888442755
ml_replace_resource_with_mc,mc_resource_abs_gap,0.009567069704644382
ml_replace_resource_with_mc,overs_remaining,0.009460253291763365
ml_replace_resource_with_mc,boundary_pct_last_18,0.008683973224833608
ml_replace_resource_with_mc,is_powerplay,0.008315559476613998
ml_replace_resource_with_mc,runs_last_12,0.00778916641138494
ml_replace_resource_with_mc,runs_last_18,0.007679931586608291
ml_replace_resource_with_mc,rrr_times_wickets,0.003813894698396325
ml_replace_resource_with_mc,wickets_last_12,0.002044281776761636
