method,segment,brier,ece,logloss,n_samples
raw,overall,0.1827741996488913,0.016020515668067406,0.5391495503565907,141435
raw,innings_1,0.2205376882883832,0.03360284194209015,0.6335289206346664,73875
raw,innings_2,0.14148086449136518,0.007819758188048084,0.4359483073238373,67560
raw,inn1_powerplay,0.24161077823126934,0.04347245867693242,0.6773392233000987,18658
raw,inn1_middle,0.21947062769433856,0.03914698940557782,0.6339473637432048,33364
raw,inn1_death,0.20417470368697083,0.037280265313425466,0.5954850107364867,21853
raw,inn2_powerplay,0.19462373473401726,0.04009977386936887,0.5731513001641719,18700
raw,inn2_middle,0.13883942167060392,0.023419921461203034,0.43355529023076894,32475
raw,inn2_death,0.08606488536818102,0.047583622683915056,0.28410316017602777,16385
combined,overall,0.18199522438126256,6.830185301989191e-17,0.5365264883400028,141435
combined,innings_1,0.2188922202145637,0.017218524998029228,0.6284630313843513,73875
combined,innings_2,0.14164937525182025,0.018827983040695717,0.4359964096336493,67560
combined,inn1_powerplay,0.24049702077539176,0.03865302366115341,0.6744085316538394,18658
combined,inn1_middle,0.2174895584074956,0.02415606508542501,0.6272792822664679,33364
combined,inn1_death,0.20258764142296032,0.02906552224430746,0.5910422407167519,21853
combined,inn2_powerplay,0.19472952715045194,0.04491547323737334,0.5721776004448191,18700
combined,inn2_middle,0.1390200853193761,0.030908401693272313,0.43378996469180575,32475
combined,inn2_death,0.08628088883446967,0.049341306363395954,0.28494764743148193,16385
innings_specific,overall,0.181146932457012,1.2562667858805109e-17,0.5335957327073079,141435
innings_specific,innings_1,0.21794963372532972,2.053351378756867e-17,0.6251049841823755,73875
innings_specific,innings_2,0.14090419183834754,1.116097872631425e-17,0.4335328855681631,67560
innings_specific,inn1_powerplay,0.23953610501506037,0.03559315893629351,0.672033643922809,18658
innings_specific,inn1_middle,0.2160939672400178,0.018489162064902673,0.6216645639041742,33364
innings_specific,inn1_death,0.2023523278768033,0.02919455584220591,0.590290141768286,21853
innings_specific,inn2_powerplay,0.1945522510223993,0.04904121215792928,0.5726315622717505,18700
innings_specific,inn2_middle,0.13786547213920447,0.01909142722938809,0.43017390564289115,32475
innings_specific,inn2_death,0.0856990478339474,0.04548010629237057,0.28143875183097194,16385
innings_phase,overall,0.17893493452413636,1.4332776333036894e-17,0.5275404101558765,141435
innings_phase,innings_1,0.21647246399407938,2.834356175219012e-18,0.6213458999083754,73875
innings_phase,innings_2,0.13788867949761124,2.4116456479997757e-17,0.4249666896782885,67560
innings_phase,inn1_powerplay,0.2372026127028017,6.208781538586688e-17,0.6665953877601904,18658
innings_phase,inn1_middle,0.21529721079802097,3.426604003140376e-18,0.6197291934316277,33364
innings_phase,inn1_death,0.20056746390374638,2.041056606155478e-17,0.5851803780372843,21853
innings_phase,inn2_powerplay,0.1909356649019358,3.606443723575141e-17,0.5630351697703682,18700
innings_phase,inn2_middle,0.13686989301333008,4.4539899952307113e-17,0.4271509038418545,32475
innings_phase,inn2_death,0.07936603464049552,1.1390203871802796e-17,0.2630617197250571,16385
brier_optimized,overall,0.17629793284615994,0.0,0.5198136554874816,141435
brier_optimized,innings_1,0.2138193190746135,0.0,0.6145170959754008,73875
brier_optimized,innings_2,0.13526933000976257,0.0,0.41625805060226795,67560
brier_optimized,inn1_powerplay,0.23543770062329375,9.446237815373759e-19,0.6626491565253813,18658
brier_optimized,inn1_middle,0.21197999529233563,0.0,0.6110994275850042,33364
brier_optimized,inn1_death,0.1981698172092696,2.084240131114586e-18,0.5786400586091652,21853
brier_optimized,inn2_powerplay,0.18893180050373273,4.473545716871954e-18,0.5569579522344289,18700
brier_optimized,inn2_middle,0.13351961016906777,0.0,0.4161046798973888,32475
brier_optimized,inn2_death,0.0774929463411219,4.1081978628637923e-17,0.2559829546681537,16385
ece_optimized,overall,0.17986049349770325,0.003805180782143004,0.5308387908378833,141435
ece_optimized,innings_1,0.2175402396684512,0.004760831959584777,0.6241762951437089,73875
ece_optimized,innings_2,0.1386587284242277,0.004519067972399457,0.4287767995620862,67560
ece_optimized,inn1_powerplay,0.23819608098672954,0.004908380934957958,0.6689401367209173,18658
ece_optimized,inn1_middle,0.21632787556819805,0.009419114016809223,0.6224385261575087,33364
ece_optimized,inn1_death,0.20175534187521502,0.005572483756018099,0.5886102478416464,21853
ece_optimized,inn2_powerplay,0.19180011103694997,0.00440735405831101,0.5654302825130919,18700
ece_optimized,inn2_middle,0.13757816665589565,0.005803083204855291,0.43104087725062507,32475
ece_optimized,inn2_death,0.08015078753736034,0.008024489265779344,0.26832845936561966,16385
logloss_optimized,overall,0.18121668463247834,0.013285064397844616,0.5355403788804728,141435
logloss_optimized,innings_1,0.21880986164463753,0.019458849627687572,0.6276132943807842,73875
logloss_optimized,innings_2,0.1401095805505769,0.0127520383577099,0.4348611806480053,67560
logloss_optimized,inn1_powerplay,0.23952817411161684,0.021000048149311147,0.6717771587360285,18658
logloss_optimized,inn1_middle,0.21703339616046385,0.015412985763678597,0.6245090937233917,33364
logloss_optimized,inn1_death,0.20383286628496475,0.03437612837978916,0.594645700439133,21853
logloss_optimized,inn2_powerplay,0.1933450756994696,0.02910392833557378,0.5697021648438902,18700
logloss_optimized,inn2_middle,0.1384904318244733,0.02465605501011296,0.43440440205607905,32475
logloss_optimized,inn2_death,0.08256170722716659,0.03321809350572661,0.2818741486254089,16385
