method,segment,brier,ece,logloss,n_samples
raw,overall,0.1839987158294996,0.012382969439904416,0.5386628531655464,778174
raw,innings_1,0.22021437501975347,0.022797893150047814,0.6284310978969615,422396
raw,innings_2,0.14100182007055304,0.011390305036609354,0.4320858655452585,355778
raw,inn1_powerplay,0.24109603982721228,0.019034433278070185,0.674770805593901,82738
raw,inn1_middle,0.2190358240660211,0.029114026721514193,0.6254689403938486,213388
raw,inn1_setup,0.20591089635581378,0.01872687181598172,0.5967005840262221,49099
raw,inn1_death,0.2101855811334011,0.036523074402716814,0.6071273779812459,77171
raw,inn2_powerplay,0.18136516437168432,0.015349578466428862,0.5383219627198613,82490
raw,inn2_middle,0.137058426327819,0.01933311646049431,0.4241784679075128,197048
raw,inn2_setup,0.1130130156989917,0.028494283837624618,0.35434076078145416,37104
raw,inn2_death,0.10231524444249562,0.049797912457206966,0.32168561005020885,39136
combined,overall,0.18363565751528282,3.5041033463421776e-17,0.5371619256402318,778174
combined,innings_1,0.21944642071971981,0.011984616262728287,0.626414650363389,422396
combined,innings_2,0.14111947288750556,0.01422868747058947,0.43119698707696297,355778
combined,inn1_powerplay,0.2404089315955998,0.014740585774753543,0.673268953411121,82738
combined,inn1_middle,0.21818604085257517,0.017602687209015085,0.6232027215475762,213388
combined,inn1_setup,0.2055162707411193,0.01310854465258204,0.5953685086909825,49099
combined,inn1_death,0.2093196910938369,0.031492392491650215,0.6048144410951263,77171
combined,inn2_powerplay,0.18160922763529175,0.021357098583468646,0.5386068901203548,82490
combined,inn2_middle,0.13725028161589845,0.020362994888364776,0.4231158018648113,197048
combined,inn2_setup,0.11288907715969458,0.020765687703407133,0.3531393250064034,37104
combined,inn2_death,0.10202189356482198,0.04484041024736098,0.31949395087246374,39136
innings_specific,overall,0.18322924843151503,2.782862279898483e-17,0.5359591878982278,778174
innings_specific,innings_1,0.21911732035285336,3.6340304002922953e-17,0.6253625939637066,422396
innings_specific,innings_2,0.14062127934043686,2.0322893687000868e-17,0.42981535351714184,355778
innings_specific,inn1_powerplay,0.24020840411681796,0.006969831459634186,0.6728864371250287,82738
innings_specific,inn1_middle,0.2178250031264821,0.010038920794379848,0.622113727770625,213388
innings_specific,inn1_setup,0.20545644792612353,0.012929537593349938,0.5947192841292832,49099
innings_specific,inn1_death,0.2087697296143377,0.024204390791525875,0.6028903854046398,77171
innings_specific,inn2_powerplay,0.18113517552447045,0.014251367881685788,0.5373562578509552,82490
innings_specific,inn2_middle,0.13653517730377623,0.01085701542303556,0.4212582392505613,197048
innings_specific,inn2_setup,0.11290727215397979,0.024190151220505475,0.35288430040127605,37104
