segment,situation,n,matches,actual_wr,raw_mean,cal_mean,raw_bias,cal_bias,raw_abs_error,cal_abs_error,raw_brier,cal_brier,brier_delta_cal_minus_raw,brier_delta_pct,raw_logloss,cal_logloss,logloss_delta_pct,raw_ece,cal_ece
high_phase_over,phase=mid|over=9,229,37,0.2663755458515284,0.29845698959848704,0.31223119136855887,0.03208144374695865,0.045855645517030474,0.03208144374695865,0.045855645517030474,0.07989811259853564,0.08569096490886322,0.00579285231032757,7.250299314872352,0.2737484752195308,0.2951869936201197,7.8314658678542175,0.09843153684874627,0.1231797591617101
high_phase_over,phase=mid|over=10,229,37,0.27074235807860264,0.3105490735676466,0.32292908837252615,0.039806715489043965,0.05218673029392351,0.039806715489043965,0.05218673029392351,0.08557737095598991,0.0894632144808663,0.0038858435248763923,4.540737208291635,0.2825106718505181,0.2978812724566173,5.440715037565756,0.09546633533148648,0.10722742242006258
high_phase_over,phase=mid|over=11,231,37,0.2683982683982684,0.30434178313759974,0.31928733459389513,0.03594351473933133,0.05088906619562672,0.03594351473933133,0.05088906619562672,0.08751062249855976,0.09120894446572633,0.0036983219671665735,4.226140623359685,0.28969832204215484,0.3021084580823465,4.283813572929777,0.09178098625032026,0.11354968388820484
high_phase_over,phase=mid|over=12,240,37,0.25416666666666665,0.29983856084055277,0.310561662491424,0.04567189417388612,0.05639499582475732,0.04567189417388612,0.05639499582475732,0.07200167726983041,0.07537627598779971,0.0033745987179693016,4.6868334821184785,0.253173540875774,0.2637767232255659,4.188108407029242,0.10814696754391928,0.1194235073380291
high_phase_over,phase=mid|over=13,232,37,0.2801724137931034,0.32477313299075583,0.33023107703813903,0.044600719197652405,0.050058663245035606,0.044600719197652405,0.050058663245035606,0.06786121147991608,0.06964210045778485,0.0017808889778687664,2.624310617260098,0.23871125264292095,0.24443487804359051,2.397719142813647,0.12312278241185674,0.12889548024135086
high_phase_over,phase=mid|over=14,238,37,0.2647058823529412,0.32535183287451597,0.33009217383315476,0.06064595052157479,0.06538629148021358,0.06064595052157479,0.06538629148021358,0.05243639319840556,0.054241504252105714,0.0018051110537001536,3.4424775305770683,0.19844010244215554,0.20419384135426955,2.899483945686429,0.11377238946533719,0.11871742019850634
high_phase_over,phase=mid|over=15,231,37,0.2683982683982684,0.3231735573682384,0.32604374498453126,0.05477528896996997,0.057645476586262845,0.05477528896996997,0.057645476586262845,0.04026915005611317,0.04132976762931992,0.0010606175732067458,2.6338216022161505,0.1588530680932129,0.1623138644070569,2.1786147131972577,0.11266432663528399,0.11531266907261849
high_phase_over,phase=pp|over=1,234,37,0.2606837606837607,0.2553245568477309,0.2833774074802042,-0.00535920383602978,0.02269364679644348,0.00535920383602978,0.02269364679644348,0.1521236754699528,0.1564589270070459,0.004335251537093077,2.849820400210727,0.45957369189962993,0.47435882670448737,3.217141247520862,0.08716911711902396,0.0930519758570319
high_phase_over,phase=pp|over=2,228,37,0.2719298245614035,0.23829847638882284,0.26149271341890595,-0.03363134817258068,-0.010437111142497568,0.03363134817258068,0.010437111142497568,0.14809513338627125,0.1526797265606837,0.004584593174412455,3.0957081907982915,0.4373570700884426,0.44979958946232773,2.844933859505003,0.07913315092931927,0.06213507643357399
high_phase_over,phase=pp|over=3,237,37,0.2742616033755274,0.2651511449367886,0.2829343745197515,-0.009110458438738811,0.0086727711442241,0.009110458438738811,0.0086727711442241,0.12728369247350843,0.13033428567891003,0.0030505932054016027,2.3966881743602175,0.3882219095111534,0.3997324812187651,2.964946445734028,0.0937984614997721,0.11984276113073887
high_phase_over,phase=pp|over=4,234,37,0.27350427350427353,0.27026834464419003,0.2920216562234459,-0.0032359288600835034,0.01851738271917236,0.0032359288600835034,0.01851738271917236,0.11820317233218104,0.12077374888733738,0.0025705765551563425,2.1747102928273083,0.36168749557361796,0.3757742743518755,3.8947375705971314,0.12553235771241816,0.1155809650587678
high_phase_over,phase=pp|over=5,233,37,0.27467811158798283,0.26187391945235733,0.27936869815512205,-0.012804192135625503,0.004690586567139221,0.012804192135625503,0.004690586567139221,0.11278912206971892,0.11711956609757514,0.00433044402785622,3.8394163802245225,0.34792879378091357,0.36129574227101796,3.841863257377138,0.12102760424650398,0.1013938012739255
high_phase_over,phase=pp|over=6,228,37,0.2719298245614035,0.23099808883901593,0.25946283143309057,-0.04093173572238759,-0.012466993128312953,0.04093173572238759,0.012466993128312953,0.09731360019881648,0.09469923589178451,-0.0026143643070319633,-2.6865353883636907,0.30434057827513583,0.30316277992549456,-0.38700010242357236,0.11568955182376556,0.11055043346864919
high_rrr_band,phase=death|rrr_band=12:14,30,7,0.0,0.4187072317104663,0.42949082837009844,0.4187072317104663,0.42949082837009844,0.4187072317104663,0.42949082837009844,0.1963861180234394,0.19752183346725694,0.0011357154438175476,0.5783073952722034,0.5782119808997955,0.5887745950010469,1.826771919325185,0.4187072317104663,0.42949082837009833
high_rrr_band,phase=death|rrr_band=14+,533,26,0.0,0.07587425031232874,0.08171477195763786,0.07587425031232874,0.08171477195763786,0.07587425031232874,0.08171477195763786,0.02257301886065367,0.02735693140285146,0.004783912542197791,21.193056062769173,0.0917766850737173,0.10123576700973368,10.306628451897778,0.07587425031232875,0.08171477195763788
high_rrr_band,phase=death|rrr_band=8:10,35,5,0.7714285714285715,0.7900747944499272,0.775386932993948,0.018646223021355768,0.003958361565376545,0.018646223021355768,0.003958361565376545,0.03746795220359748,0.039414616010998084,0.001946663807400606,5.1955436390614835,0.17191779691429845,0.18776054880449441,9.215306486328242,0.1468408641834252,0.162439287318399
high_rrr_band,phase=death|rrr_band=<=8,164,28,0.7987804878048781,0.8107242166377715,0.7954225635606849,0.011943728832893408,-0.0033579242441932333,0.011943728832893408,0.0033579242441932333,0.012649065939468379,0.012376345513392879,-0.00027272042607550014,-2.156051896484636,0.05950108300661817,0.06278073376183498,5.511917749214783,0.04909646108384508,0.05283310714064441
high_rrr_band,phase=mid|rrr_band=10:12,609,21,0.37438423645320196,0.428447641286354,0.43869412214976566,0.05406340483315203,0.0643098856965637,0.05406340483315203,0.0643098856965637,0.166585365707495,0.17115386516924963,0.004568499461754638,2.742437453825569,0.5143973057273813,0.5247485204486944,2.0122995602933753,0.1254565837357092,0.14779277109761885
high_rrr_band,phase=mid|rrr_band=12:14,510,23,0.025490196078431372,0.15787823503146417,0.1785512811638543,0.1323880389530328,0.15306108508542293,0.1323880389530328,0.15306108508542293,0.05239796373436448,0.05824800277165882,0.0058500390372943425,11.164630493947374,0.21940569428470644,0.24072805630154342,9.718235475314758,0.1323880389530328,0.15306108508542293
high_rrr_band,phase=mid|rrr_band=14+,626,22,0.0,0.03575120487822664,0.042445070299119474,0.03575120487822664,0.042445070299119474,0.03575120487822664,0.042445070299119474,0.004466184399944343,0.005458012730596596,0.0009918283306522531,22.207509628680203,0.038316945981515124,0.04558816073527793,18.976498693999748,0.035751204878226646,0.04244507029911948
high_rrr_band,phase=mid|rrr_band=8:10,200,12,0.875,0.7327908851437291,0.7216757600647441,-0.14220911485627086,-0.1533242399352559,0.14220911485627086,0.1533242399352559,0.09168281936610954,0.09329657520818746,0.0016137558420779158,1.7601507602354984,0.3240330171313829,0.3329191313989742,2.7423484021038393,0.18169896587763365,0.16955156350941208
high_rrr_band,phase=mid|rrr_band=<=8,144,7,1.0,0.9523079814560381,0.9454288526532141,-0.04769201854396188,-0.05457114734678592,0.04769201854396188,0.05457114734678592,0.0035269192124766347,0.004397734929572043,0.0008708157170954083,24.690549021221088,0.04957626594861167,0.05693159237554598,14.836386497035662,0.04769201854396184,0.05457114734678594
high_rrr_band,phase=pp|rrr_band=10:12,819,32,0.23076923076923078,0.25478912091041434,0.2842055404040344,0.024019890141183553,0.053436309634803614,0.024019890141183553,0.053436309634803614,0.14610070465662398,0.15155899831107522,0.005458293654451246,3.735980375508597,0.44252876944356556,0.4612836759378015,4.238121403455489,0.07166824469997696,0.10044955074902925
high_rrr_band,phase=pp|rrr_band=12:14,256,18,0.0546875,0.0695508051037208,0.09279606650589851,0.014863305103720803,0.038108566505898514,0.014863305103720803,0.038108566505898514,0.04601942334032564,0.04631284108999416,0.0002934177496685189,0.6375954507265729,0.16414280378009202,0.1690962589105664,3.0177717307124214,0.04722349345768635,0.04345396124274062
high_rrr_band,phase=pp|rrr_band=14+,93,4,0.0,0.010802485872359541,0.011958747192063073,0.010802485872359541,0.011958747192063073,0.010802485872359541,0.011958747192063073,0.00017380644118825377,0.0005282247589061768,0.00035441831771792305,203.9155253941621,0.010890607994965638,0.012232568031786576,12.322177397637317,0.010802485872359541,0.011958747192063073
high_rrr_band,phase=pp|rrr_band=8:10,217,12,0.7649769585253456,0.5441686927763509,0.5512153196923111,-0.2208082657489947,-0.21376163883303456,0.2208082657489947,0.21376163883303456,0.2034250247496196,0.1998201273347363,-0.00360489741488329,-1.7721012541698271,0.5905151122975489,0.5834043093465721,-1.2041695128360892,0.26151191945853053,0.2390341187840313
high_score_vs_par_band,phase=death|score_vs_par_band=-20:0,160,14,0.2375,0.4463421695495837,0.43173751501066027,0.20884216954958373,0.19423751501066028,0.20884216954958373,0.19423751501066028,0.10695083444175209,0.10310659439685907,-0.0038442400448930186,-3.5943993003501826,0.3354805714962299,0.32498841921390903,-3.127499227608409,0.23362043969986768,0.21933550816068884
high_score_vs_par_band,phase=death|score_vs_par_band=-40:-20,190,15,0.0,0.1519136178764764,0.17530010874576638,0.1519136178764764,0.17530010874576638,0.1519136178764764,0.17530010874576638,0.04094540201698579,0.05602223881167578,0.01507683679468999,36.82180672798259,0.17897015028511873,0.21321974197358917,19.137041363549816,0.1519136178764764,0.17530010874576635
high_score_vs_par_band,phase=death|score_vs_par_band=0:20,121,9,1.0,0.9782228479205444,0.9671826823044379,-0.02177715207945563,-0.032817317695562065,0.02177715207945563,0.032817317695562065,0.0008321182352284986,0.0019969019601373743,0.0011647837249088755,139.97815161315717,0.022206785303554553,0.03386842197752325,52.51384437036039,0.02177715207945563,0.03281731769556216
high_score_vs_par_band,phase=death|score_vs_par_band=<=-40,304,16,0.0,0.006417538930795236,0.005245344103427074,0.006417538930795236,0.005245344103427074,0.006417538930795236,0.005245344103427074,0.00018061124102365477,0.00023591460727945995,5.530336625580518e-05,30.62011309061437,0.006511803933575165,0.005371178262991604,-17.516277858159114,0.006417538930795235,0.005245344103427075
high_score_vs_par_band,phase=mid|score_vs_par_band=-20:0,390,17,0.5820512820512821,0.6155937593358725,0.6154910819035753,0.033542477284590366,0.03343979985229317,0.033542477284590366,0.03343979985229317,0.15002365114245805,0.1537640454946791,0.003740394352221038,2.4932031207994463,0.46541357086203666,0.4754413513947686,2.15459564579489,0.16413259568083366,0.1527896944645241
