feature,effect,bootstrap_mean,bootstrap_se,ci_low,ci_high,sign_stability,feature_mean,feature_std,segment,global_tau,keep_weight,shrunk_effect,shrunk_z,survives_shrinkage,loo_n,loo_market_brier,loo_signal_brier,loo_brier_delta,loo_market_logloss,loo_signal_logloss,loo_logloss_delta
wickets_lost,1.4199530869471644,2.3855899086664856,1.9070296047337412,0.2855467774639392,7.224703123132207,1.0,6.0476190476190474,2.0113059125659882,innings_2_death,0.2858893764621792,0.04334934366324984,0.06155403435176511,0.032277440201346465,False,42,0.1383199356024207,0.1612869239083578,0.022966988305937103,1.0758387934380131,1.1494924680211915,0.0736536745831784
rrr_times_wickets,1.7547815571530625,2.4218199537114478,2.4719668391271927,1.1198722665939465,4.786355632003539,1.0,122.11479450805354,135.60734697977057,innings_2_death,0.2858893764621792,0.03955744801508272,0.06941468022490818,0.028080748837476226,False,42,0.1383199356024207,0.15527107575037513,0.01695114014795443,1.0758387934380131,1.069073598850126,-0.006765194587887047
batting_team_win_rate,0.6623034966964678,0.3113797273435566,1.3963634423010722,-1.2920411945478913,2.6188500239440007,0.5625,0.4547619047619048,0.14007205790554977,innings_2_death,0.2858893764621792,0.018055116529537424,0.011957966810774831,0.008563649235497576,False,42,0.1383199356024207,0.1691952266094246,0.030875291007003897,1.0758387934380131,1.1948612289605436,0.11902243552253045
current_run_rate,0.46362302474870765,-0.14967665721941714,1.4034296165009612,-2.2647822955574592,1.7782382188180272,0.5375,9.739858360148114,1.3966134822978349,innings_2_death,0.2858893764621792,0.008840731338616908,0.004098766604200262,0.002920535897777312,False,42,0.1383199356024207,0.1694766547471023,0.0311567191446816,1.0758387934380131,1.255361763130286,0.17952296969227288
team_strength_diff,-0.5192505118089084,-0.27137864162567177,1.89195758619141,-1.6846417863377479,1.8066592433721913,0.7215189873417721,-0.03095238095238098,0.2511763706262946,innings_2_death,0.2858893764621792,0.006118734497091725,-0.0031771560192377017,0.001679295574929084,False,42,0.1383199356024207,0.174700004433246,0.036380068830825285,1.0758387934380131,1.1546209452499947,0.07878215181198156
bowling_team_win_rate,0.8239375129169196,0.9709955837728023,3.0034745006949892,-1.2239100404074736,3.9507436789418215,0.7125,0.48571428571428565,0.23357616130344236,innings_2_death,0.2858893764621792,0.006113270012189727,0.005036952489633191,0.0016770418632477972,False,42,0.1383199356024207,0.19436911977015153,0.05604918416773083,1.0758387934380131,1.2300904039891263,0.15425161055111314
score_vs_par,-2.652900966985457,-4.09048749597234,2.247898904685566,-7.578724195905941,-1.0260003967483617,0.975,-33.50764423076923,31.25252505598597,innings_2_middle,0.10030249597058068,0.013818749456513053,-0.03665977379571324,0.01630846189577932,False,104,0.08609072263660122,0.09910520899731849,0.013014486360717267,0.5691142443889867,0.6299320305103904,0.06081778612140365
inn1_defendability,3.571260563852701,4.463387245793081,4.211021701762452,-0.2253952425908319,11.721955317434114,0.925,0.7112237517546485,0.13276749398247809,innings_2_middle,0.10030249597058068,0.007183902109747417,0.025655586299119168,0.006092484925322661,False,104,0.08609072263660122,0.09194634993318676,0.005855627296585536,0.5691142443889867,0.6686595523959694,0.09954530800698269
venue_chase_success,2.417967791079324,3.900965129770344,3.6702356433353147,-1.1489184429562393,10.101203074425044,0.925,0.5707010604093873,0.0687126588523802,innings_2_middle,0.10030249597058068,0.004347547862158906,0.010512230700876007,0.002864184127066351,False,104,0.08609072263660122,0.07988214503122784,-0.006208577605373383,0.5691142443889867,0.6138308856059029,0.04471664121691621
resource_edge,1.4979988162656643,2.717403796429614,2.360879276947679,0.4625185070958042,5.695695560302931,1.0,0.060960063246849355,0.22247270641115444,innings_2_middle,0.10030249597058068,0.004034069163438174,0.006043030831564203,0.0025596526112002466,False,104,0.08609072263660122,0.10371137151405918,0.017620648877457956,0.5691142443889867,0.7064408532882445,0.13732660889925774
