method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
innings_phase,0.2-0.3,0.2,0.30000000000000004,27919,0.25466528170779756,0.25466528170779756,0.0,0.18891928944877928
innings_phase,0.3-0.4,0.30000000000000004,0.4,37435,0.35258447976492585,0.35258447976492585,0.0,0.22758980493868536
innings_phase,0.4-0.5,0.4,0.5,27431,0.4505486493383398,0.4505486493383398,0.0,0.2466468628835638
innings_phase,0.5-0.6,0.5,0.6000000000000001,35854,0.5348078317621465,0.5348078317621465,0.0,0.24808831117374533
innings_phase,0.6-0.7,0.6000000000000001,0.7000000000000001,44375,0.6426591549295775,0.6426591549295775,0.0,0.22842149634010156
innings_phase,0.7-0.8,0.7000000000000001,0.8,27966,0.750089394264464,0.750089394264464,0.0,0.18668297619832494
innings_phase,0.8-0.9,0.8,0.9,30417,0.8510701252589012,0.8510701252589012,0.0,0.12595426275040267
innings_phase,0.9-1.0,0.9,1.0,68550,0.9609773887673231,0.9609773887673231,0.0,0.03661758355189185
brier_optimized,0.0-0.1,0.0,0.1,84629,0.02000496283779792,0.02000496283779792,0.0,0.018810308839012108
brier_optimized,0.1-0.2,0.1,0.2,29021,0.1510285655215189,0.1510285655215189,0.0,0.12739102958153772
brier_optimized,0.2-0.3,0.2,0.30000000000000004,28236,0.24946876328091797,0.24946876328091797,0.0,0.1864450012196643
brier_optimized,0.3-0.4,0.30000000000000004,0.4,36879,0.3524499037392554,0.3524499037392554,0.0,0.22748666433787695
brier_optimized,0.4-0.5,0.4,0.5,33254,0.45146448547543155,0.45146448547543155,0.0,0.2467014057830406
brier_optimized,0.5-0.6,0.5,0.6000000000000001,34994,0.5482368406012459,0.5482368406012459,0.0,0.24691721064798614
brier_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,38942,0.6477068460787838,0.6477068460787838,0.0,0.2271893325937387
brier_optimized,0.7-0.8,0.7000000000000001,0.8,28400,0.7483098591549295,0.7483098591549295,0.0,0.18749128454106234
brier_optimized,0.8-0.9,0.8,0.9,30970,0.85027445915402,0.85027445915402,0.0,0.12648059114402493
brier_optimized,0.9-1.0,0.9,1.0,68912,0.9633590666357094,0.9633590666357094,0.0,0.03436066718406002
ece_optimized,0.0-0.1,0.0,0.1,84112,0.028579291449924847,0.022565151226935514,0.006014140222989333,0.021243127180696094
ece_optimized,0.1-0.2,0.1,0.2,29381,0.14928570840670793,0.15074367788706988,0.001457969480361948,0.12712363685342168
ece_optimized,0.2-0.3,0.2,0.30000000000000004,28454,0.2536347678454642,0.25384831658114854,0.00021354873568435462,0.188356916781719
ece_optimized,0.3-0.4,0.30000000000000004,0.4,36640,0.35122357827451306,0.34967248908296944,0.0015510891915436198,0.2267581596570983
ece_optimized,0.4-0.5,0.4,0.5,31321,0.4508762858728102,0.45490246160722836,0.004026175734418158,0.24679096852544086
ece_optimized,0.5-0.6,0.5,0.6000000000000001,39147,0.5477737083537606,0.5466063810764554,0.0011673272773051746,0.2467607731676354
ece_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,35850,0.6460845065580751,0.6463598326359833,0.00027532607790814456,0.22763550394258547
ece_optimized,0.7-0.8,0.7000000000000001,0.8,30911,0.7502642070058064,0.7468215198473035,0.003442687158502933,0.18817128734224906
ece_optimized,0.8-0.9,0.8,0.9,31475,0.8525984911718865,0.8546147736298649,0.002016282457978469,0.12335766303718905
ece_optimized,0.9-1.0,0.9,1.0,66946,0.9561487649203921,0.9611776655812148,0.005028900660822622,0.03656191268402798
logloss_optimized,0.0-0.1,0.0,0.1,84722,0.04808010475276341,0.02957909397795142,0.018501010774811994,0.028246697115776723
logloss_optimized,0.1-0.2,0.1,0.2,43701,0.14490451849552322,0.1715750211665637,0.026670502671040486,0.1409245899694843
logloss_optimized,0.2-0.3,0.2,0.30000000000000004,31767,0.24897855645471845,0.30311329366953127,0.05413473721481282,0.21348059232136568
logloss_optimized,0.3-0.4,0.30000000000000004,0.4,27400,0.3491952095390256,0.38485401459854013,0.03565880505951452,0.23752995564346538
logloss_optimized,0.4-0.5,0.4,0.5,25782,0.4496360796885082,0.47568070747032815,0.02604462778181993,0.2492242209881874
logloss_optimized,0.5-0.6,0.5,0.6000000000000001,25735,0.5503917280430197,0.5373615698465125,0.013030158196507213,0.24880172453055
logloss_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,27792,0.6508306338649628,0.6057138744962579,0.04511675936870485,0.24061839772301874
logloss_optimized,0.7-0.8,0.7000000000000001,0.8,32302,0.7522447060939776,0.6939817967927683,0.058262909301209365,0.21508274602134614
logloss_optimized,0.8-0.9,0.8,0.9,50750,0.8562893749611261,0.8320197044334975,0.02426967052762863,0.13848539041524474
logloss_optimized,0.9-1.0,0.9,1.0,64286,0.9336392926860934,0.9607690632486078,0.02712977056251442,0.03823067089316145
