method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
raw,0.0-0.1,0.0,0.1,116179,0.046500768099263796,0.039688756143537125,0.006812011955726671,0.036802601038748994
raw,0.1-0.2,0.1,0.2,83982,0.14779364932269054,0.15589054797456597,0.008096898651875434,0.13079810779584028
raw,0.2-0.3,0.2,0.30000000000000004,108452,0.25343643601339405,0.2535222955777671,8.585956437306974e-05,0.1884703580490811
raw,0.3-0.4,0.30000000000000004,0.4,138352,0.35125979901518134,0.35890337689372037,0.007643577878539032,0.22937595407924175
raw,0.4-0.5,0.4,0.5,174139,0.45180908237456213,0.4514841592061514,0.0003249231684107068,0.24674068363508805
raw,0.5-0.6,0.5,0.6000000000000001,176793,0.5480410907212112,0.5478044945218419,0.00023659619936933218,0.2471322821862849
raw,0.6-0.7,0.6000000000000001,0.7000000000000001,136320,0.6478674656930731,0.6385269953051643,0.00934047038790875,0.23017516488464224
raw,0.7-0.8,0.7000000000000001,0.8,107645,0.7480350710669512,0.7346648706396024,0.013370200427348822,0.19429785807626118
raw,0.8-0.9,0.8,0.9,87784,0.8491468876162027,0.8534926638111728,0.004345776194970119,0.12399211333784012
raw,0.9-1.0,0.9,1.0,91704,0.9461712415395215,0.9667517229346594,0.020580481395137906,0.03189365287667965
combined,0.0-0.1,0.0,0.1,105296,0.032403889986324264,0.032403889986324264,0.0,0.03023282333783329
combined,0.1-0.2,0.1,0.2,90602,0.14731462881614094,0.14731462881614094,0.0,0.1247785063204847
combined,0.2-0.3,0.2,0.30000000000000004,104837,0.2476988086267253,0.2476988086267253,0.0,0.185705948553497
combined,0.3-0.4,0.30000000000000004,0.4,126676,0.34933215447282834,0.34933215447282834,0.0,0.22662686578816768
combined,0.4-0.5,0.4,0.5,183958,0.4432642233553311,0.4432642233553311,0.0,0.24585216539732152
combined,0.5-0.6,0.5,0.6000000000000001,198980,0.5487787717358529,0.5487787717358529,0.0,0.2468453973334182
combined,0.6-0.7,0.6000000000000001,0.7000000000000001,133439,0.6469398002083347,0.6469398002083349,1.1102230246251565e-16,0.22758634301009698
combined,0.7-0.8,0.7000000000000001,0.8,97509,0.7378395840383964,0.7378395840383964,0.0,0.19262344367828263
combined,0.8-0.9,0.8,0.9,80726,0.8478557094368605,0.8478557094368605,0.0,0.12806869274210075
combined,0.9-1.0,0.9,1.0,99327,0.9624069991039698,0.9624069991039698,0.0,0.03528894200809646
innings_specific,0.0-0.1,0.0,0.1,106113,0.03286119514102891,0.03286119514102891,0.0,0.030579778131316137
innings_specific,0.1-0.2,0.1,0.2,88092,0.14672160922671754,0.14672160922671754,0.0,0.12438398641653448
innings_specific,0.2-0.3,0.2,0.30000000000000004,114749,0.2502592615186189,0.2502592615186189,0.0,0.18677619769126846
innings_specific,0.3-0.4,0.30000000000000004,0.4,128983,0.3561399564283666,0.35613995642836654,5.551115123125783e-17,0.22852415857487918
innings_specific,0.4-0.5,0.4,0.5,168978,0.4449632496538011,0.4449632496538011,0.0,0.24620033126104818
innings_specific,0.5-0.6,0.5,0.6000000000000001,205257,0.5482736276960103,0.5482736276960104,1.1102230246251565e-16,0.24684309864973608
innings_specific,0.6-0.7,0.6000000000000001,0.7000000000000001,139123,0.6502519353377946,0.6502519353377946,0.0,0.22651825058174116
innings_specific,0.7-0.8,0.7000000000000001,0.8,95560,0.7438677270824613,0.7438677270824613,0.0,0.18961612112146103
innings_specific,0.8-0.9,0.8,0.9,73240,0.8510649918077553,0.8510649918077553,0.0,0.12582078018287426
innings_specific,0.9-1.0,0.9,1.0,101255,0.9614833835366154,0.9614833835366154,0.0,0.03598690406996952
innings_phase,0.0-0.1,0.0,0.1,103234,0.03051320301451072,0.03051320301451072,0.0,0.028426013981390826
innings_phase,0.1-0.2,0.1,0.2,93097,0.14433332975283844,0.14433332975283844,0.0,0.12265395635143145
innings_phase,0.2-0.3,0.2,0.30000000000000004,113439,0.25150080660090446,0.25150080660090446,0.0,0.18746664950734063
innings_phase,0.3-0.4,0.30000000000000004,0.4,133096,0.3569829296147142,0.3569829296147142,0.0,0.22872849007052556
innings_phase,0.4-0.5,0.4,0.5,169772,0.4470701882524798,0.4470701882524798,0.0,0.24631881284807253
innings_phase,0.5-0.6,0.5,0.6000000000000001,198246,0.549307426127135,0.549307426127135,0.0,0.24675824391074486
innings_phase,0.6-0.7,0.6000000000000001,0.7000000000000001,131982,0.6479974541982998,0.6479974541982998,0.0,0.22718146880920226
innings_phase,0.7-0.8,0.7000000000000001,0.8,100317,0.740113839129958,0.740113839129958,0.0,0.19146126395289043
innings_phase,0.8-0.9,0.8,0.9,77373,0.8509169865456943,0.8509169865456943,0.0,0.12591942708063542
innings_phase,0.9-1.0,0.9,1.0,100794,0.9622695795384646,0.9622695795384646,0.0,0.035279225439210554
brier_optimized,0.0-0.1,0.0,0.1,106052,0.03009844227360163,0.03009844227360163,0.0,0.02803539350914582
brier_optimized,0.1-0.2,0.1,0.2,90684,0.1434872744916413,0.1434872744916413,0.0,0.12214829044769104
brier_optimized,0.2-0.3,0.2,0.30000000000000004,107626,0.24843439317637003,0.24843439317637003,0.0,0.18582844421751452
brier_optimized,0.3-0.4,0.30000000000000004,0.4,147409,0.35668785487995985,0.35668785487995985,0.0,0.22839282767613092
brier_optimized,0.4-0.5,0.4,0.5,164904,0.4514384126522098,0.4514384126522098,0.0,0.24672084646340636
brier_optimized,0.5-0.6,0.5,0.6000000000000001,191828,0.5489657401422108,0.5489657401422108,0.0,0.24676308509604386
brier_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,137681,0.6496539101255802,0.6496539101255802,0.0,0.2267267272783923
brier_optimized,0.7-0.8,0.7000000000000001,0.8,96388,0.7440760260613354,0.7440760260613354,0.0,0.18960124740664008
brier_optimized,0.8-0.9,0.8,0.9,74826,0.8495977334081737,0.8495977334081737,0.0,0.12692437914166357
brier_optimized,0.9-1.0,0.9,1.0,103952,0.9621556102816685,0.9621556102816685,0.0,0.035319302274072685
ece_optimized,0.0-0.1,0.0,0.1,107721,0.0398595325463156,0.0343479915708172,0.0055115409754984,0.031917161908844596
ece_optimized,0.1-0.2,0.1,0.2,89260,0.14688534529069203,0.14706475464933902,0.00017940935864699248,0.12462210214746898
ece_optimized,0.2-0.3,0.2,0.30000000000000004,106270,0.25073012871600686,0.2493930554248612,0.0013370732911456573,0.18652062763415883
ece_optimized,0.3-0.4,0.30000000000000004,0.4,138322,0.35220928873803165,0.35415913592920867,0.0019498471911770232,0.22783022509607168
ece_optimized,0.4-0.5,0.4,0.5,177119,0.44967610999335134,0.44881125119270093,0.0008648588006504032,0.24636960317053325
ece_optimized,0.5-0.6,0.5,0.6000000000000001,190432,0.5491654328509203,0.5498445639388339,0.0006791310879135093,0.2467426051508183
ece_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,137414,0.6483890196297294,0.6486020347271748,0.00021301509744542368,0.22696845809166444
ece_optimized,0.7-0.8,0.7000000000000001,0.8,104412,0.7463371221728623,0.7485633835191358,0.0022262613462734615,0.1870088196367977
ece_optimized,0.8-0.9,0.8,0.9,70919,0.8502922367690341,0.8532551220406379,0.002962885271603821,0.12441347620403573
ece_optimized,0.9-1.0,0.9,1.0,99481,0.9576839306374599,0.9620932640403695,0.00440933340290961,0.03546625195652293
logloss_optimized,0.0-0.1,0.0,0.1,115463,0.06649314318724596,0.04660367390419442,0.01988946928305154,0.04362292245421817
logloss_optimized,0.1-0.2,0.1,0.2,101516,0.14895869624145275,0.15855628669372315,0.009597590452270405,0.13268360223366255
logloss_optimized,0.2-0.3,0.2,0.30000000000000004,118635,0.2515524044411217,0.27066211489020947,0.01910971044908777,0.19685463387196467
logloss_optimized,0.3-0.4,0.30000000000000004,0.4,129780,0.350775277192187,0.37383263985205734,0.02305736265987035,0.2341153969294987
logloss_optimized,0.4-0.5,0.4,0.5,155535,0.4520534434847567,0.4556080624939724,0.0035546190092157204,0.2473106750525703
logloss_optimized,0.5-0.6,0.5,0.6000000000000001,164919,0.5485044281507903,0.5451403416222509,0.0033640865285393673,0.24744906313851459
logloss_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,130510,0.6483409451453183,0.629392383725385,0.018948561419933285,0.23287948252293794
logloss_optimized,0.7-0.8,0.7000000000000001,0.8,112391,0.7489067127305097,0.7242216903488714,0.024685022381638277,0.19940789099429748
logloss_optimized,0.8-0.9,0.8,0.9,96073,0.8487126569016952,0.8446493811997127,0.004063275701982505,0.1301343614332976
logloss_optimized,0.9-1.0,0.9,1.0,96528,0.9400148796761392,0.9579707442400133,0.017955864563874102,0.04019869932353852
