method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
raw,0.0-0.1,0.0,0.1,37101,0.036109439129830535,0.034554324681275436,0.0015551144485550991,0.0326901896332348
raw,0.1-0.2,0.1,0.2,23913,0.1503875384968897,0.15163300296909632,0.0012454644722066088,0.12806403216455584
raw,0.2-0.3,0.2,0.30000000000000004,25394,0.2504416459788749,0.26029770812002834,0.009856062141153421,0.1914826133459677
raw,0.3-0.4,0.30000000000000004,0.4,27944,0.35073131375365785,0.3678428285141712,0.01711151476051337,0.2317733130834943
raw,0.4-0.5,0.4,0.5,31334,0.45100319928279775,0.46160719984681176,0.010604000564014004,0.2484383586574107
raw,0.5-0.6,0.5,0.6000000000000001,31030,0.5491235885030104,0.52964872703835,0.019474861464660376,0.249257739456303
raw,0.6-0.7,0.6000000000000001,0.7000000000000001,27722,0.6491465939780647,0.6437125748502994,0.0054340191277653105,0.22797889927727752
raw,0.7-0.8,0.7000000000000001,0.8,23998,0.7486636381267967,0.7424368697391449,0.006226768387651793,0.19120510533389803
raw,0.8-0.9,0.8,0.9,24569,0.8518078450308891,0.8437868859131425,0.008020959117746584,0.13065511264431756
raw,0.9-1.0,0.9,1.0,30021,0.9469494429555777,0.9613936910829086,0.014444248127330916,0.036628477470953054
combined,0.0-0.1,0.0,0.1,38813,0.037178265014299335,0.037178265014299335,0.0,0.03491322695543796
combined,0.1-0.2,0.1,0.2,22219,0.15608263198163733,0.15608263198163733,0.0,0.13121113639025905
combined,0.2-0.3,0.2,0.30000000000000004,20955,0.247244094488189,0.247244094488189,0.0,0.18541954790974755
combined,0.3-0.4,0.30000000000000004,0.4,28655,0.35302739487000523,0.35302739487000523,0.0,0.22753211584589916
combined,0.4-0.5,0.4,0.5,39844,0.4624033731553057,0.4624033731553057,0.0,0.24793944116477837
combined,0.5-0.6,0.5,0.6000000000000001,31348,0.5429054485134618,0.5429054485134618,0.0,0.2476408898683042
combined,0.6-0.7,0.6000000000000001,0.7000000000000001,18999,0.6506658245170799,0.6506658245170799,0.0,0.22661018356156437
combined,0.7-0.8,0.7000000000000001,0.8,31487,0.7433544002286658,0.7433544002286658,0.0,0.190054324135481
combined,0.8-0.9,0.8,0.9,20019,0.8519906089215246,0.8519906089215246,0.0,0.12525883003596183
combined,0.9-1.0,0.9,1.0,30687,0.9605370352266432,0.9605370352266432,0.0,0.037121645965036455
innings_specific,0.0-0.1,0.0,0.1,37854,0.03510857505151371,0.03510857505151371,0.0,0.032931605241693154
innings_specific,0.1-0.2,0.1,0.2,22986,0.15244061602714695,0.15244061602714695,0.0,0.12871678838556158
innings_specific,0.2-0.3,0.2,0.30000000000000004,22121,0.24931060982776548,0.24931060982776548,0.0,0.18651328590888216
innings_specific,0.3-0.4,0.30000000000000004,0.4,20767,0.34063658689266624,0.34063658689266624,0.0,0.22381810327551638
innings_specific,0.4-0.5,0.4,0.5,49799,0.4561135765778429,0.4561135765778429,0.0,0.2468788474763928
innings_specific,0.5-0.6,0.5,0.6000000000000001,29397,0.5486954451134469,0.5486954451134469,0.0,0.24718599065963734
innings_specific,0.6-0.7,0.6000000000000001,0.7000000000000001,19736,0.6573267126064045,0.6573267126064045,0.0,0.2247621516846911
innings_specific,0.7-0.8,0.7000000000000001,0.8,27595,0.743323065772785,0.743323065772785,0.0,0.1902270193014998
innings_specific,0.8-0.9,0.8,0.9,21047,0.8449185157029505,0.8449185157029505,0.0,0.12988715322583105
innings_specific,0.9-1.0,0.9,1.0,31724,0.958800907830034,0.958800907830034,0.0,0.03853609709485667
innings_phase,0.0-0.1,0.0,0.1,38283,0.03455842018650576,0.03455842018650576,0.0,0.032328402445543074
innings_phase,0.1-0.2,0.1,0.2,24071,0.15454281085123178,0.15454281085123178,0.0,0.13013275214651285
innings_phase,0.2-0.3,0.2,0.30000000000000004,22202,0.25646338167732635,0.25646338167732635,0.0,0.19011416284731442
innings_phase,0.3-0.4,0.30000000000000004,0.4,22796,0.35321986313388315,0.35321986313388315,0.0,0.2275330165911874
innings_phase,0.4-0.5,0.4,0.5,37923,0.44993803232866597,0.44993803232866597,0.0,0.24670678117400166
innings_phase,0.5-0.6,0.5,0.6000000000000001,34371,0.5345203805533735,0.5345203805533735,0.0,0.24821314931152325
innings_phase,0.6-0.7,0.6000000000000001,0.7000000000000001,22525,0.6479467258601553,0.6479467258601553,0.0,0.22709604624931864
