method,segment,brier,ece,logloss,n_samples
raw,overall,0.16377192273723268,0.009480642739898371,0.4879611911612686,283026
raw,innings_1,0.19948875982127864,0.016856909098807823,0.5802577619706368,148234
raw,innings_2,0.12449325910499581,0.00934566392451847,0.38646043534967817,134792
raw,inn1_powerplay,0.22375330482767825,0.01827301419819934,0.6372070332335491,37996
raw,inn1_middle,0.1954396882082008,0.015342311038954512,0.5721785063248971,67243
raw,inn1_death,0.1843780741698084,0.030368343208691015,0.5425656786232912,42995
raw,inn2_powerplay,0.17122914700576064,0.01778565023625758,0.5130028607547558,38103
raw,inn2_middle,0.1236311528639767,0.010104439402322401,0.38485153785788395,65293
raw,inn2_death,0.06956626095593292,0.01935213032456984,0.23623122490000464,31396
combined,overall,0.16342713490071462,0.0,0.486623320300826,283026
combined,innings_1,0.19890729178497196,0.007866260367464127,0.5788337822259634,148234
combined,innings_2,0.12440875416906133,0.008650715467614378,0.3852172604974932,134792
combined,inn1_powerplay,0.2232586885217975,0.015717460027075525,0.6360375969763059,37996
combined,inn1_middle,0.1949566603532054,0.01063660987080755,0.5708774271604876,67243
combined,inn1_death,0.18356589485402314,0.02148131881081233,0.540724537858334,42995
combined,inn2_powerplay,0.17126746298216242,0.017713553229360794,0.5128566119628306,38103
combined,inn2_middle,0.12345949822017076,0.005124681802481456,0.3836776297329533,65293
combined,inn2_death,0.0695139391214541,0.01592206191009687,0.23351274089707794,31396
innings_specific,overall,0.1631704818826401,0.0,0.48566038421975216,283026
innings_specific,innings_1,0.19871297759375334,2.184360842532259e-17,0.5778924781996603,148234
innings_specific,innings_2,0.12408354564576285,1.5390432908951097e-17,0.3842305351262029,134792
innings_specific,inn1_powerplay,0.2231620182470773,0.014234820985051636,0.6357705656762045,37996
innings_specific,inn1_middle,0.1948630939695069,0.010514432127316281,0.5706509493480979,67243
innings_specific,inn1_death,0.18312772293347895,0.015164475353147092,0.5380693897662803,42995
innings_specific,inn2_powerplay,0.17060720794135814,0.011328137250271174,0.5112686811851277,38103
innings_specific,inn2_middle,0.1232415438427182,0.006463863123785105,0.38303426241029787,65293
innings_specific,inn2_death,0.06937229960413742,0.015156592000958246,0.23254158606123843,31396
innings_phase,overall,0.1625878800634307,0.0,0.4836406716892421,283026
innings_phase,innings_1,0.19803666365981273,1.4925404721406775e-17,0.5756982430229632,148234
innings_phase,innings_2,0.1236040012900161,1.6467363739191314e-17,0.3824027493416039,134792
innings_phase,inn1_powerplay,0.22236965699335898,4.9576676647055033e-17,0.6334865249099857,37996
innings_phase,inn1_middle,0.19438799758267966,4.733262000498786e-17,0.5690183835285196,67243
innings_phase,inn1_death,0.18223926485351516,1.8536425124483512e-17,0.5350760830835652,42995
innings_phase,inn2_powerplay,0.17006473066275726,1.542899107982668e-17,0.5090402935121877,38103
innings_phase,inn2_middle,0.12300538145813744,3.105557000253298e-17,0.3820834255784443,65293
innings_phase,inn2_death,0.06846298056741758,2.792000857092599e-17,0.22937622561043497,31396
brier_optimized,overall,0.16101742010695486,0.0,0.47868320863003627,283026
brier_optimized,innings_1,0.19641507206399847,0.0,0.5710312625788154,148234
brier_optimized,innings_2,0.12208977202546333,0.0,0.37712583557345064,134792
brier_optimized,inn1_powerplay,0.22107848654492057,7.412979822807722e-18,0.6301453530767546,37996
brier_optimized,inn1_middle,0.1924228071546614,0.0,0.5634076760809631,67243
brier_optimized,inn1_death,0.18086304910043147,1.401109461941179e-17,0.5307134080449248,42995
brier_optimized,inn2_powerplay,0.16854529596250242,7.19111467541896e-18,0.5042462482372522,38103
brier_optimized,inn2_middle,0.12130630503101832,0.0,0.376093629350195,65293
brier_optimized,inn2_death,0.06733948797320492,1.0881969650486693e-17,0.22499584312875046,31396
ece_optimized,overall,0.16321284118262366,0.003067012637121261,0.4863803481663628,283026
ece_optimized,innings_1,0.19875347002406746,0.0028561071401010064,0.5780409861084295,148234
ece_optimized,innings_2,0.12412795798716267,0.004657148622337206,0.38557894300356166,134792
ece_optimized,inn1_powerplay,0.22317160109129947,0.003186680429239861,0.6357293306202437,37996
ece_optimized,inn1_middle,0.19496008834757234,0.006645870241313355,0.5709893668887434,67243
ece_optimized,inn1_death,0.1831071636173228,0.004713918167331216,0.5380885658995318,42995
ece_optimized,inn2_powerplay,0.1706879632858519,0.004876273060478608,0.5119323310146168,38103
ece_optimized,inn2_middle,0.12346457969293326,0.0052344470429983225,0.38473546789577057,65293
ece_optimized,inn2_death,0.06900112899841145,0.005435478057353832,0.23398733505438896,31396
logloss_optimized,overall,0.16469158970380265,0.020024452860797497,0.49295593146319955,283026
logloss_optimized,innings_1,0.20012105791627485,0.023675726567104892,0.5831727960035995,148234
logloss_optimized,innings_2,0.12572895252201438,0.026721124793363988,0.39374227858853617,134792
logloss_optimized,inn1_powerplay,0.22383337531692032,0.021374971130127905,0.6377621198385247,37996
logloss_optimized,inn1_middle,0.19598878055485372,0.022572020464454747,0.5745399451013198,67243
logloss_optimized,inn1_death,0.18562852424164095,0.0349654036248511,0.548432078357133,42995
logloss_optimized,inn2_powerplay,0.17152232344157214,0.019268730723876224,0.5155370766143266,38103
logloss_optimized,inn2_middle,0.12559880160655726,0.037514245534879656,0.39510750739011524,65293
logloss_optimized,inn2_death,0.07042359934247029,0.016074351160515674,0.24308974089844199,31396
resource_win_prob,overall,0.20424538622872707,0.09127354369556524,0.59062112153655,283026
resource_win_prob,innings_1,0.24128575103807076,0.15000538935365357,0.674704379882674,148234
resource_win_prob,innings_2,0.16351120736686398,0.13904674325074257,0.49815274271822735,134792
resource_win_prob,inn1_powerplay,0.25839533558685907,0.12561423899394902,0.710770846353449,37996
resource_win_prob,inn1_middle,0.23199697256168816,0.13422623221486762,0.6548988295203826,67243
resource_win_prob,inn1_death,0.24069288108974268,0.1962387656195152,0.6738066746375985,42995
resource_win_prob,inn2_powerplay,0.24943280298883944,0.24738802387557837,0.7218587804735155,38103
resource_win_prob,inn2_middle,0.15662028263780187,0.14270667685391308,0.4867165337845962,65293
resource_win_prob,inn2_death,0.07356530949294766,0.015458992455014586,0.2504407167695026,31396
