method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
raw,0.0-0.1,0.0,0.1,24009,0.0455389344614376,0.037527593818984545,0.008011340642453055,0.034972013430249645
raw,0.1-0.2,0.1,0.2,18356,0.15209079400518868,0.17133362388319895,0.019242829878010265,0.1414802289449174
raw,0.2-0.3,0.2,0.30000000000000004,24005,0.2531116834723726,0.26931889189752134,0.016207208425148723,0.19576275954067288
raw,0.3-0.4,0.30000000000000004,0.4,35902,0.35287146978571876,0.34649880229513674,0.006372667490582018,0.22569125080481492
raw,0.4-0.5,0.4,0.5,45493,0.45035379566829853,0.4552348712988811,0.004881075630582599,0.24723585116700333
raw,0.5-0.6,0.5,0.6000000000000001,39379,0.5481032192511995,0.5475253307600497,0.0005778884911498139,0.24711283894165423
raw,0.6-0.7,0.6000000000000001,0.7000000000000001,30140,0.6470097042773599,0.6355009953550099,0.011508708922350008,0.2308364638338952
raw,0.7-0.8,0.7000000000000001,0.8,22235,0.747858202514706,0.731954126377333,0.01590407613737299,0.195901538177362
raw,0.8-0.9,0.8,0.9,18204,0.8486316647066939,0.8360250494396836,0.012606615267010346,0.1361490449091516
raw,0.9-1.0,0.9,1.0,21231,0.9484908160906339,0.9705619141820923,0.022071098091458352,0.028425996757947304
combined,0.0-0.1,0.0,0.1,23392,0.03454172366621067,0.03454172366621067,0.0,0.03221068298211878
combined,0.1-0.2,0.1,0.2,15424,0.1598158713692946,0.1598158713692946,0.0,0.13364246686224787
combined,0.2-0.3,0.2,0.30000000000000004,22940,0.2496512641673932,0.2496512641673932,0.0,0.1863884270699249
combined,0.3-0.4,0.30000000000000004,0.4,42890,0.34653765446491025,0.34653765446491025,0.0,0.22558097724597964
combined,0.4-0.5,0.4,0.5,39300,0.4533333333333333,0.4533333333333333,0.0,0.2473142535820173
combined,0.5-0.6,0.5,0.6000000000000001,43282,0.5449378494524281,0.5449378494524283,2.220446049250313e-16,0.24721887733201817
combined,0.6-0.7,0.6000000000000001,0.7000000000000001,28417,0.6308195798289756,0.6308195798289756,0.0,0.23208158592927822
combined,0.7-0.8,0.7000000000000001,0.8,24784,0.7328921885087153,0.7328921885087153,0.0,0.19506247753526032
combined,0.8-0.9,0.8,0.9,16752,0.8371537726838586,0.8371537726838586,0.0,0.13525269185172475
combined,0.9-1.0,0.9,1.0,21773,0.968952372204106,0.968952372204106,0.0,0.0292554600797438
innings_specific,0.0-0.1,0.0,0.1,21533,0.02656387869781266,0.02656387869781266,0.0,0.02517178956903047
innings_specific,0.1-0.2,0.1,0.2,14340,0.14588563458856346,0.14588563458856346,0.0,0.12408664465986627
innings_specific,0.2-0.3,0.2,0.30000000000000004,29401,0.245841978164008,0.24584197816400802,2.7755575615628914e-17,0.18432365893785552
innings_specific,0.3-0.4,0.30000000000000004,0.4,39160,0.3537282941777324,0.3537282941777324,0.0,0.2278717242244923
innings_specific,0.4-0.5,0.4,0.5,39250,0.4532484076433121,0.4532484076433121,0.0,0.24732969066512672
innings_specific,0.5-0.6,0.5,0.6000000000000001,47556,0.5451467743292118,0.5451467743292119,1.1102230246251565e-16,0.2472215952661719
innings_specific,0.6-0.7,0.6000000000000001,0.7000000000000001,27759,0.6455924204762418,0.645592420476242,2.220446049250313e-16,0.22783208740846805
innings_specific,0.7-0.8,0.7000000000000001,0.8,26872,0.7541306936588271,0.754130693658827,1.1102230246251565e-16,0.18471320704620703
innings_specific,0.8-0.9,0.8,0.9,10658,0.8534434227810096,0.8534434227810096,0.0,0.12434523219095937
innings_specific,0.9-1.0,0.9,1.0,22425,0.9692307692307692,0.9692307692307692,0.0,0.029016494061200094
innings_phase,0.0-0.1,0.0,0.1,22350,0.02854586129753915,0.02854586129753915,0.0,0.02686418709490601
innings_phase,0.1-0.2,0.1,0.2,16295,0.1529303467321264,0.1529303467321264,0.0,0.12861186824432316
innings_phase,0.2-0.3,0.2,0.30000000000000004,23277,0.23924904412080594,0.23924904412080594,0.0,0.18132247883323122
innings_phase,0.3-0.4,0.30000000000000004,0.4,41563,0.35204388518634355,0.3520438851863436,5.551115123125783e-17,0.2273266989859321
innings_phase,0.4-0.5,0.4,0.5,41811,0.4503599531223841,0.4503599531223841,0.0,0.24694221811665368
innings_phase,0.5-0.6,0.5,0.6000000000000001,44224,0.5397747829232995,0.5397747829232996,1.1102230246251565e-16,0.24783470587931433
innings_phase,0.6-0.7,0.6000000000000001,0.7000000000000001,27969,0.650505917265544,0.650505917265544,0.0,0.22664126217084948
innings_phase,0.7-0.8,0.7000000000000001,0.8,25833,0.7467967328610692,0.7467967328610692,0.0,0.18804215930134696
innings_phase,0.8-0.9,0.8,0.9,12649,0.8448098663926003,0.8448098663926003,0.0,0.13028330087197348
innings_phase,0.9-1.0,0.9,1.0,22983,0.9690640908497585,0.9690640908497585,0.0,0.029135592182177483
brier_optimized,0.0-0.1,0.0,0.1,24308,0.02920849103175909,0.02920849103175909,0.0,0.027345567156112208
brier_optimized,0.1-0.2,0.1,0.2,16328,0.15819451249387556,0.15819451249387556,0.0,0.1323885132727259
brier_optimized,0.2-0.3,0.2,0.30000000000000004,24910,0.24688879967884383,0.24688879967884383,0.0,0.1851700107123677
brier_optimized,0.3-0.4,0.30000000000000004,0.4,36721,0.35584542904605,0.35584542904604993,5.551115123125783e-17,0.22848045677199252
brier_optimized,0.4-0.5,0.4,0.5,43124,0.4477553102680642,0.4477553102680642,0.0,0.2465967900459795
brier_optimized,0.5-0.6,0.5,0.6000000000000001,42660,0.5406469760900141,0.5406469760900141,0.0,0.2475254359570086
brier_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,29420,0.6458191706322229,0.6458191706322229,0.0,0.22779917502201968
brier_optimized,0.7-0.8,0.7000000000000001,0.8,22299,0.7461769586080094,0.7461769586080094,0.0,0.18853921049887395
brier_optimized,0.8-0.9,0.8,0.9,15762,0.8382819439157467,0.8382819439157467,0.0,0.13461034534893992
brier_optimized,0.9-1.0,0.9,1.0,23422,0.9709247715822731,0.9709247715822731,0.0,0.027314816444400303
