method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
innings_specific,0.1-0.2,0.1,0.2,7646,0.14111953962856397,0.14111953962856397,0.0,0.12043334198028681
innings_specific,0.2-0.3,0.2,0.30000000000000004,1410,0.24964539007092199,0.24964539007092199,0.0,0.18699981691000245
innings_specific,0.3-0.4,0.30000000000000004,0.4,6486,0.35368485969781066,0.35368485969781066,0.0,0.227458599419481
innings_specific,0.4-0.5,0.4,0.5,10739,0.44128876059223393,0.44128876059223393,0.0,0.24603693765970935
innings_specific,0.5-0.6,0.5,0.6000000000000001,8439,0.5434293162697001,0.5434293162697001,0.0,0.24705292767039957
innings_specific,0.6-0.7,0.6000000000000001,0.7000000000000001,5383,0.663570499721345,0.663570499721345,0.0,0.22277524091659545
innings_specific,0.7-0.8,0.7000000000000001,0.8,5923,0.7453992908998818,0.7453992908998818,0.0,0.18951261781857626
innings_specific,0.8-0.9,0.8,0.9,2760,0.8260869565217391,0.8260869565217391,0.0,0.1426252686346007
innings_specific,0.9-1.0,0.9,1.0,4988,0.9556936647955092,0.9556936647955092,0.0,0.041302652583675326
innings_phase,0.0-0.1,0.0,0.1,5868,0.04584185412406271,0.04584185412406271,0.0,0.04204455382511878
innings_phase,0.1-0.2,0.1,0.2,4782,0.1409452112086993,0.1409452112086993,0.0,0.12072901766559764
innings_phase,0.2-0.3,0.2,0.30000000000000004,3340,0.23892215568862277,0.23892215568862277,0.0,0.18093077187319342
innings_phase,0.3-0.4,0.30000000000000004,0.4,4424,0.35216998191681737,0.35216998191681737,0.0,0.22729367173510057
innings_phase,0.4-0.5,0.4,0.5,14312,0.4435438792621576,0.4435438792621576,0.0,0.2458988789124361
innings_phase,0.5-0.6,0.5,0.6000000000000001,5109,0.5554903112155021,0.5554903112155021,0.0,0.24643177541576028
innings_phase,0.6-0.7,0.6000000000000001,0.7000000000000001,6889,0.6466831180142256,0.6466831180142256,0.0,0.22731617446890573
innings_phase,0.7-0.8,0.7000000000000001,0.8,5296,0.7607628398791539,0.760762839879154,1.1102230246251565e-16,0.18154191351186227
innings_phase,0.8-0.9,0.8,0.9,3594,0.8489148580968282,0.8489148580968281,1.1102230246251565e-16,0.1271504041737015
innings_phase,0.9-1.0,0.9,1.0,4361,0.9656042192157762,0.9656042192157762,0.0,0.03232744162854684
brier_optimized,0.0-0.1,0.0,0.1,6154,0.036089061799850504,0.03623659408514787,0.0001475322852973679,0.033433483661814326
brier_optimized,0.1-0.2,0.1,0.2,4677,0.14252939461783734,0.1426127859739149,8.339135607757231e-05,0.12153206512980941
brier_optimized,0.2-0.3,0.2,0.30000000000000004,4049,0.2409258509838403,0.2408001975796493,0.00012565340419101734,0.1821255992699326
brier_optimized,0.3-0.4,0.30000000000000004,0.4,4559,0.3606029849582419,0.36060539592015795,2.4109619160550544e-06,0.22996887228348756
brier_optimized,0.4-0.5,0.4,0.5,13452,0.4508262312638851,0.45086232530478737,3.609404090226809e-05,0.24661854236346825
brier_optimized,0.5-0.6,0.5,0.6000000000000001,4888,0.5433113986106439,0.5435761047463176,0.00026470613567364243,0.2473956416955709
brier_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,5741,0.6494459342114565,0.6493642222609302,8.171195052630864e-05,0.2268842072761223
brier_optimized,0.7-0.8,0.7000000000000001,0.8,5953,0.7518173600856232,0.7517218209306232,9.553915499993515e-05,0.18602411176192998
brier_optimized,0.8-0.9,0.8,0.9,3846,0.8446662313013792,0.8445137805512221,0.00015245075015712928,0.1306410215577837
brier_optimized,0.9-1.0,0.9,1.0,4656,0.9769721049960662,0.9770189003436426,4.679534757634496e-05,0.021622999139382617
ece_optimized,0.0-0.1,0.0,0.1,5239,0.05333459493790513,0.04504676464974232,0.008287830288162809,0.04211303549006941
ece_optimized,0.1-0.2,0.1,0.2,5920,0.14883495832149135,0.14256756756756755,0.006267390753923796,0.12204551107944903
ece_optimized,0.2-0.3,0.2,0.30000000000000004,3144,0.2464664320372599,0.25763358778625955,0.011167155748999652,0.18943811970543914
ece_optimized,0.3-0.4,0.30000000000000004,0.4,4765,0.35733517857524966,0.36180482686253934,0.004469648287289685,0.22984828088881643
ece_optimized,0.4-0.5,0.4,0.5,12474,0.4415102576199228,0.4388327721661055,0.0026774854538172965,0.24579420282136288
ece_optimized,0.5-0.6,0.5,0.6000000000000001,8400,0.5383119512574001,0.5664285714285714,0.028116620171171336,0.24585987870047965
ece_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,4677,0.6550722557960804,0.6540517425700235,0.001020513226056896,0.2248727462918804
ece_optimized,0.7-0.8,0.7000000000000001,0.8,6267,0.736030700686124,0.765438008616563,0.029407307930438997,0.18001415378764654
ece_optimized,0.8-0.9,0.8,0.9,2516,0.8582196149538236,0.8553259141494436,0.002893700804380006,0.12227713645014816
ece_optimized,0.9-1.0,0.9,1.0,4573,0.949202068255525,0.9571397332167068,0.007937664961181756,0.040182063934231405
logloss_optimized,0.0-0.1,0.0,0.1,3738,0.07896730860914818,0.034777956126270736,0.04418935248287744,0.03504816103632278
logloss_optimized,0.1-0.2,0.1,0.2,7026,0.14983714746886856,0.1511528608027327,0.0013157133338641547,0.12716616136118605
logloss_optimized,0.2-0.3,0.2,0.30000000000000004,6015,0.24950876753641185,0.26134663341645886,0.01183786588004701,0.19100051404325416
logloss_optimized,0.3-0.4,0.30000000000000004,0.4,6531,0.35184551406125164,0.4111162149747359,0.05927070091348424,0.2451380514547131
logloss_optimized,0.4-0.5,0.4,0.5,7525,0.448037861698646,0.4495681063122924,0.0015302446136463699,0.24677822138632324
logloss_optimized,0.5-0.6,0.5,0.6000000000000001,6336,0.5499688646843384,0.5535037878787878,0.0035349231944494797,0.24680117675438984
logloss_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,5464,0.6491760437461817,0.5995607613469985,0.049615282399183114,0.2418965975284678
logloss_optimized,0.7-0.8,0.7000000000000001,0.8,5608,0.7518722350330148,0.7264621968616263,0.025410038171388538,0.19954848613943146
logloss_optimized,0.8-0.9,0.8,0.9,6928,0.8496845791747342,0.8465646651270208,0.00311991404771339,0.1273070639382438
logloss_optimized,0.9-1.0,0.9,1.0,2804,0.9189622567026151,0.9547075606276747,0.03574530392505959,0.04496292140121989
