method,segment,brier,ece,logloss,n_samples
ece_optimized,inn2_powerplay,0.17803418550139802,0.0047012496681628786,0.5297634914074634,44057
ece_optimized,inn2_middle,0.13209089778072325,0.0031007005036897063,0.4116263552827563,76541
ece_optimized,inn2_death,0.08512332325541118,0.006200619310937642,0.2703149916464855,38202
logloss_optimized,overall,0.178925744049272,0.016990524225081648,0.527658527589539,332156
logloss_optimized,innings_1,0.2185291374728825,0.013071649367130624,0.6257658426711407,173356
logloss_optimized,innings_2,0.13569220582292804,0.028600910482406816,0.4205584538282914,158800
logloss_optimized,inn1_powerplay,0.23957294861502723,0.011660624508829156,0.6717236366776352,43998
logloss_optimized,inn1_middle,0.21685803650022695,0.015501155578616173,0.6226829460128713,78278
logloss_optimized,inn1_death,0.20296384458536182,0.022348924704611493,0.5909042914557578,51080
logloss_optimized,inn2_powerplay,0.1794629378968701,0.029114005969962064,0.5352451644688314,44057
logloss_optimized,inn2_middle,0.1341227595288368,0.03453901460189363,0.42012376579098365,76541
logloss_optimized,inn2_death,0.08835750726825493,0.03545172616070963,0.28916530808653157,38202
resource_win_prob,overall,0.18817614967822063,0.03725164536759475,0.5522401400178341,332156
resource_win_prob,innings_1,0.22826068444784559,0.08124815173807634,0.646411539614895,173356
resource_win_prob,innings_2,0.1444173675023824,0.05185600939026404,0.44943675747030215,158800
resource_win_prob,inn1_powerplay,0.26248471102742643,0.1407198612180572,0.7192524983430549,43998
resource_win_prob,inn1_middle,0.2227256068920799,0.05885466108405548,0.635587614418784,78278
resource_win_prob,inn1_death,0.20726393580770916,0.06463174987252798,0.6002568550882619,51080
resource_win_prob,inn2_powerplay,0.19412522929573225,0.10868055441290339,0.5802615120707706,44057
resource_win_prob,inn2_middle,0.1412921635866431,0.05525060896345527,0.44541743904592923,76541
resource_win_prob,inn2_death,0.09335268413200884,0.058987949535613975,0.30661429891020275,38202
