phase,over,n,mean_pred,actual_wr,brier,target_above_par,required_run_rate,gap_pp
mid,7,581,0.5086439002433324,0.5524956970740104,0.13378321996881068,6.745905178579159,9.635416057561276,-4.385179683067797
mid,8,571,0.5016291540226508,0.5499124343257443,0.12938653719192347,7.020867008718392,9.693953364720514,-4.828328030309348
mid,9,574,0.5099286556232184,0.5435540069686411,0.12122270240435853,6.946562595169554,9.743010798480721,-3.362535134542266
mid,10,565,0.5212614326752129,0.5398230088495575,0.11228709715702437,8.34782639305944,9.981310431733073,-1.8561576174344618
mid,11,565,0.5373568134225168,0.5451327433628319,0.10449378675609296,9.027775687748756,10.107673476980072,-0.7775929940315063
mid,12,562,0.5187585819207469,0.5266903914590747,0.09474076251299564,11.288444047029982,10.533364603885317,-0.7931809538327839
mid,13,545,0.5322149146996573,0.5321100917431193,0.08589171441522954,11.8661769282693,10.629643761111575,0.010482295653801987
mid,14,555,0.5315814993538706,0.5261261261261261,0.07985332687603831,11.529692935324727,10.827642367412047,0.5455373227744476
mid,15,532,0.5233344017532316,0.5206766917293233,0.06695923040130297,13.272213547273463,11.265065086254115,0.2657710023908355
