phase,over,n,mean_pred,actual_wr,brier,target_above_par,required_run_rate,gap_pp
early_mid,7,581,0.5042025945673528,0.5524956970740104,0.13484734718165675,6.745905178579159,9.635416057561276,-4.829310250665753
early_mid,8,571,0.49718195930632064,0.5499124343257443,0.13062073005734912,7.020867008718392,9.693953364720514,-5.273047501942369
early_mid,9,574,0.5024293182419334,0.5435540069686411,0.12176202195790609,6.946562595169554,9.743010798480721,-4.112468872670771
early_mid,10,565,0.510193895895974,0.5398230088495575,0.11413975489247258,8.34782639305944,9.981310431733073,-2.9629112953583503
early_mid,11,565,0.5250442981880271,0.5451327433628319,0.10442259014511897,9.027775687748756,10.107673476980072,-2.008844517480479
late_mid,12,562,0.5336016100400149,0.5266903914590747,0.10127836461741474,11.288444047029982,10.533364603885317,0.6911218580940237
late_mid,13,545,0.545262564312362,0.5321100917431193,0.09131203907679256,11.8661769282693,10.629643761111575,1.315247256924268
late_mid,14,555,0.5471278904980692,0.5261261261261261,0.0819323483183493,11.529692935324727,10.827642367412047,2.100176437194312
late_mid,15,532,0.5366938470737703,0.5206766917293233,0.0698534671549646,13.272213547273463,11.265065086254115,1.6017155344447032
