regime_id,rows,coverage,regime_cluster_win_rate,regime_confidence,centroid_distance,pressure_index,wickets_lost,acceleration_potential,resource_win_prob,is_powerplay,is_middle_overs,is_death_overs,centroid_separation,stability_std,stability_flag,regime_label
0,5839,0.1416682841614907,0.616030142147628,0.17473904332875498,4.986820343487758,3.785138238214154,4.177598903921904,0.07408931323856825,0.555244367360279,0.0,0.012844665182394245,0.9871553348176058,4.7970515958926025,0.042963859154416355,stable,collapse_risk
1,8820,0.2139945652173913,0.5011337868480725,0.1716668429933456,5.058052345216623,4.624149510541905,0.6636054421768708,0.7558571428571429,0.47047850802729746,0.9961451247165533,0.003854875283446712,0.0,4.711386722078362,0.015623195954253127,stable,pressure_state
2,8549,0.20741944875776397,0.6291963972394432,0.179444241848853,4.8320203641124095,3.805395416090246,1.6205404140835185,0.39791993215580773,0.5782201316949559,0.027488595157328342,0.964206339922798,0.00830506491987367,4.711386722078362,0.044862686488689844,stable,pressure_state
3,8714,0.21142274844720496,0.28941932522377783,0.17668749764667085,4.869388398592512,5.709947328751511,3.501147578609135,0.32969723051028993,0.29990674305444576,0.14838191416112004,0.7818453064034886,0.06977277943539133,5.334340306857752,0.06460166467036346,stable,pressure_state
4,4652,0.11286878881987578,0.8482373172828891,0.17468768026963716,4.930252897309058,7.791774329617723,1.8420034393809115,0.44452941387216965,0.8476832065887653,0.2519346517626827,0.6874462596732588,0.06061908856405847,4.963426271052025,0.0740608050114449,stable,pressure_state
5,4642,0.1126261645962733,0.11266695389918138,0.15138732668031965,6.166975059064973,34.736231463865614,5.156613528651444,0.16364336492890996,0.048159859091486144,0.04330030159414046,0.5124946143903489,0.44420508401551057,6.1755591607361024,0.045623193155484,stable,pressure_state
