method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
raw,0.0-0.1,0.0,0.1,24048,0.045674075915365195,0.03734198270126414,0.008332093214101055,0.03482050057696544
raw,0.1-0.2,0.1,0.2,18408,0.1521270973068662,0.1722077357670578,0.02008063846019162,0.14207009025469827
raw,0.2-0.3,0.2,0.30000000000000004,24391,0.25318126783662015,0.26825468410479275,0.015073416268172601,0.19544560127856955
raw,0.3-0.4,0.30000000000000004,0.4,35735,0.35293255041855504,0.3473065621939275,0.0056259882246275095,0.2258843572540517
raw,0.4-0.5,0.4,0.5,45626,0.45034766184594016,0.4571735414018323,0.006825879555892145,0.24740648827550177
raw,0.5-0.6,0.5,0.6000000000000001,38855,0.5481111983639851,0.548680993437138,0.0005697950731529122,0.2470236447421007
raw,0.6-0.7,0.6000000000000001,0.7000000000000001,30128,0.6471267313200624,0.6350238980350504,0.012102833285011938,0.23104479603902417
raw,0.7-0.8,0.7000000000000001,0.8,22158,0.7475968528630151,0.7291271775430995,0.018469675319915613,0.19765904957298755
raw,0.8-0.9,0.8,0.9,18366,0.8486351563306277,0.8379070020690407,0.01072815426158702,0.1349920627142063
raw,0.9-1.0,0.9,1.0,21239,0.9480966505534784,0.9698667545552992,0.02177010400182089,0.029071449319701136
combined,0.0-0.1,0.0,0.1,22868,0.03279692146230541,0.0327969214623054,6.938893903907228e-18,0.030681479949793523
combined,0.1-0.2,0.1,0.2,14409,0.15441737802762165,0.15441737802762162,2.7755575615628914e-17,0.12990482653690458
combined,0.2-0.3,0.2,0.30000000000000004,24356,0.24638692724585318,0.24638692724585318,0.0,0.1846440431317653
combined,0.3-0.4,0.30000000000000004,0.4,37118,0.33506654453364937,0.3350665445336494,5.551115123125783e-17,0.22220283711092392
combined,0.4-0.5,0.4,0.5,44948,0.44745038711399837,0.44745038711399837,0.0,0.2465926557705804
combined,0.5-0.6,0.5,0.6000000000000001,43841,0.5462922834789352,0.5462922834789352,0.0,0.24714147124801544
combined,0.6-0.7,0.6000000000000001,0.7000000000000001,26873,0.6282886168272988,0.6282886168272988,0.0,0.2330002987352194
combined,0.7-0.8,0.7000000000000001,0.8,26270,0.7301484583174724,0.7301484583174724,0.0,0.19639163564326617
combined,0.8-0.9,0.8,0.9,16863,0.8408942655517998,0.8408942655517998,0.0,0.13279819276485905
combined,0.9-1.0,0.9,1.0,21408,0.9695440956651719,0.9695440956651719,0.0,0.028813629049567167
innings_specific,0.0-0.1,0.0,0.1,21387,0.026230887922569786,0.026230887922569786,0.0,0.02487703760399299
innings_specific,0.1-0.2,0.1,0.2,14211,0.14341003448033213,0.14341003448033213,0.0,0.12235423322198191
innings_specific,0.2-0.3,0.2,0.30000000000000004,29832,0.24651381067310268,0.2465138106731027,2.7755575615628914e-17,0.18476744946039123
innings_specific,0.3-0.4,0.30000000000000004,0.4,33620,0.3440511600237954,0.3440511600237954,0.0,0.22512964188488746
innings_specific,0.4-0.5,0.4,0.5,42974,0.4458509796621213,0.4458509796621213,0.0,0.24642806779264906
innings_specific,0.5-0.6,0.5,0.6000000000000001,47873,0.5426858563282017,0.5426858563282017,0.0,0.24750150605883817
innings_specific,0.6-0.7,0.6000000000000001,0.7000000000000001,30463,0.6479007320355841,0.6479007320355842,1.1102230246251565e-16,0.22697029401935603
innings_specific,0.7-0.8,0.7000000000000001,0.8,23816,0.7510917030567685,0.7510917030567685,0.0,0.18634121872912354
innings_specific,0.8-0.9,0.8,0.9,11492,0.8453706926557605,0.8453706926557605,0.0,0.12989252242876795
