method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
raw,0.0-0.1,0.0,0.1,24436,0.04252721340047053,0.033679816663938454,0.008847396736532079,0.03156491333427804
raw,0.1-0.2,0.1,0.2,19891,0.15210349983142865,0.1755065104821276,0.02340301065069894,0.1450012709089059
raw,0.2-0.3,0.2,0.30000000000000004,24292,0.25272966528375423,0.26609583401943027,0.013366168735676032,0.19485822953523357
raw,0.3-0.4,0.30000000000000004,0.4,34904,0.35343364863294274,0.3551455420582168,0.001711893425274058,0.22812451304861023
raw,0.4-0.5,0.4,0.5,45395,0.4503528213447474,0.4632228218966847,0.012870000551937266,0.24824083306141667
raw,0.5-0.6,0.5,0.6000000000000001,37726,0.5477664776239755,0.5429147007368923,0.004851776887083159,0.24784029877639888
raw,0.6-0.7,0.6000000000000001,0.7000000000000001,28281,0.6475213650214905,0.6309536437891163,0.016567721232374155,0.23227374291138453
raw,0.7-0.8,0.7000000000000001,0.8,22499,0.7475525807170341,0.7341659629316859,0.01338661778534822,0.19467130470872945
raw,0.8-0.9,0.8,0.9,18718,0.8492567153261928,0.8314990917833102,0.017757623542882683,0.13950754566877518
raw,0.9-1.0,0.9,1.0,22812,0.9469011684147801,0.9585305979309136,0.011629429516133438,0.039042817302086905
combined,0.0-0.1,0.0,0.1,23330,0.030047149592798972,0.030047149592798972,0.0,0.028209501169177097
combined,0.1-0.2,0.1,0.2,14303,0.1580787247430609,0.1580787247430609,0.0,0.1326651888949307
combined,0.2-0.3,0.2,0.30000000000000004,29609,0.24955250092877168,0.24955250092877165,2.7755575615628914e-17,0.18606413563780272
combined,0.3-0.4,0.30000000000000004,0.4,33024,0.34720203488372087,0.3472020348837209,5.551115123125783e-17,0.22589570766924524
combined,0.4-0.5,0.4,0.5,48967,0.45996283211142197,0.45996283211142197,0.0,0.2475716149135839
combined,0.5-0.6,0.5,0.6000000000000001,41477,0.5462545507148541,0.5462545507148541,0.0,0.2473714217013428
combined,0.6-0.7,0.6000000000000001,0.7000000000000001,27865,0.647084155750942,0.647084155750942,0.0,0.2277129171666786
combined,0.7-0.8,0.7000000000000001,0.8,21874,0.749657127182957,0.749657127182957,0.0,0.18702971917160044
combined,0.8-0.9,0.8,0.9,17419,0.8440208967219702,0.8440208967219702,0.0,0.13064492389264337
combined,0.9-1.0,0.9,1.0,21086,0.9650004742483164,0.9650004742483164,0.0,0.03319644879939126
innings_specific,0.0-0.1,0.0,0.1,23521,0.030185791420432803,0.030185791420432803,0.0,0.02826709884719421
innings_specific,0.1-0.2,0.1,0.2,16828,0.16246731637746614,0.16246731637746611,2.7755575615628914e-17,0.135467391049634
innings_specific,0.2-0.3,0.2,0.30000000000000004,27985,0.258066821511524,0.25806682151152405,5.551115123125783e-17,0.19051001780278048
innings_specific,0.3-0.4,0.30000000000000004,0.4,32197,0.3493493182594651,0.3493493182594652,1.1102230246251565e-16,0.2265596856698661
innings_specific,0.4-0.5,0.4,0.5,45421,0.45520794346227517,0.45520794346227517,0.0,0.24734115739916057
innings_specific,0.5-0.6,0.5,0.6000000000000001,44754,0.5452920409348885,0.5452920409348885,0.0,0.24724752200310088
innings_specific,0.6-0.7,0.6000000000000001,0.7000000000000001,28726,0.6473229826637888,0.6473229826637888,0.0,0.2274071783628411
innings_specific,0.7-0.8,0.7000000000000001,0.8,24179,0.7578063608916829,0.7578063608916829,0.0,0.18288153528103004
innings_specific,0.8-0.9,0.8,0.9,10968,0.8431801604668125,0.8431801604668125,0.0,0.13142944464507103
innings_specific,0.9-1.0,0.9,1.0,24375,0.9565538461538462,0.9565538461538462,0.0,0.04053002057216351
innings_phase,0.0-0.1,0.0,0.1,22768,0.02635277582572031,0.02635277582572031,0.0,0.02478374961402665
innings_phase,0.1-0.2,0.1,0.2,15648,0.15120143149284254,0.15120143149284254,0.0,0.1277516726425931
innings_phase,0.2-0.3,0.2,0.30000000000000004,27635,0.24754839876967613,0.24754839876967613,0.0,0.18542145249580794
innings_phase,0.3-0.4,0.30000000000000004,0.4,38403,0.3542952373512486,0.3542952373512486,0.0,0.22806588630792884
innings_phase,0.4-0.5,0.4,0.5,48012,0.4658210447388153,0.4658210447388153,0.0,0.24820345718973863
innings_phase,0.5-0.6,0.5,0.6000000000000001,37718,0.5500556763349064,0.5500556763349064,0.0,0.24688024510128825
innings_phase,0.6-0.7,0.6000000000000001,0.7000000000000001,28069,0.6449463821297516,0.6449463821297516,0.0,0.228295565207488
innings_phase,0.7-0.8,0.7000000000000001,0.8,21990,0.746293769895407,0.746293769895407,0.0,0.1885379571293874
innings_phase,0.8-0.9,0.8,0.9,16502,0.8468064477033087,0.8468064477033087,0.0,0.12895931421530515
innings_phase,0.9-1.0,0.9,1.0,22209,0.9664100139583052,0.9664100139583052,0.0,0.03156682572460472
brier_optimized,0.0-0.1,0.0,0.1,24596,0.027646771832818346,0.027646771832818346,0.0,0.02573777203492591
brier_optimized,0.1-0.2,0.1,0.2,15777,0.15712746402991698,0.15712746402991698,0.0,0.13158090200633285
brier_optimized,0.2-0.3,0.2,0.30000000000000004,26562,0.25080942700097886,0.25080942700097886,0.0,0.1870187622092636
brier_optimized,0.3-0.4,0.30000000000000004,0.4,32001,0.3449267210399675,0.3449267210399675,0.0,0.22511279172958462
brier_optimized,0.4-0.5,0.4,0.5,48488,0.4551229170103943,0.4551229170103943,0.0,0.24731137796278935
brier_optimized,0.5-0.6,0.5,0.6000000000000001,45336,0.5459899417681313,0.5459899417681313,0.0,0.24686088138282233
