method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
innings_phase,0.3-0.4,0.30000000000000004,0.4,68974,0.3497549801374431,0.3497549801374431,0.0,0.2265709123845982
innings_phase,0.4-0.5,0.4,0.5,68061,0.44997869558190445,0.44997869558190445,0.0,0.24683883071276252
innings_phase,0.5-0.6,0.5,0.6000000000000001,75245,0.5468403216160542,0.5468403216160542,0.0,0.2471451170562783
innings_phase,0.6-0.7,0.6000000000000001,0.7000000000000001,61516,0.6485467195526368,0.6485467195526368,0.0,0.2271259330708214
innings_phase,0.7-0.8,0.7000000000000001,0.8,82081,0.7431926998940072,0.7431926998940072,0.0,0.19005363122829042
innings_phase,0.8-0.9,0.8,0.9,48325,0.8498913605794103,0.8498913605794103,0.0,0.12684391152920055
innings_phase,0.9-1.0,0.9,1.0,71870,0.9619034367608181,0.9619034367608181,0.0,0.03571730865965092
brier_optimized,0.0-0.1,0.0,0.1,99223,0.027231589450026707,0.027231589450026707,0.0,0.025463053136326158
brier_optimized,0.1-0.2,0.1,0.2,57001,0.1481377519692637,0.1481377519692637,0.0,0.12527496919616313
brier_optimized,0.2-0.3,0.2,0.30000000000000004,54240,0.2467551622418879,0.2467551622418879,0.0,0.18496246647049425
brier_optimized,0.3-0.4,0.30000000000000004,0.4,68241,0.34745973828050586,0.34745973828050586,0.0,0.2259176812771324
brier_optimized,0.4-0.5,0.4,0.5,66805,0.44727191078512085,0.44727191078512085,0.0,0.2465358632519855
brier_optimized,0.5-0.6,0.5,0.6000000000000001,77833,0.5457453779245307,0.5457453779245307,0.0,0.24715733005968962
brier_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,66033,0.6524010721911772,0.6524010721911772,0.0,0.22603280702596076
brier_optimized,0.7-0.8,0.7000000000000001,0.8,76222,0.7472908084280129,0.7472908084280129,0.0,0.18808175565292845
brier_optimized,0.8-0.9,0.8,0.9,48926,0.8510607856763275,0.8510607856763275,0.0,0.12595436490923825
brier_optimized,0.9-1.0,0.9,1.0,72308,0.9637937710903358,0.9637937710903358,0.0,0.0339745866049818
ece_optimized,0.0-0.1,0.0,0.1,99633,0.03670783467172085,0.030150652896128793,0.006557181775592055,0.028328621726875922
ece_optimized,0.1-0.2,0.1,0.2,56781,0.1510450961040907,0.1518289568693753,0.0007838607652846108,0.1279314617956279
ece_optimized,0.2-0.3,0.2,0.30000000000000004,55191,0.24881323656558857,0.24879056367886068,2.267288672788692e-05,0.18596088430501842
ece_optimized,0.3-0.4,0.30000000000000004,0.4,67984,0.3516089270324041,0.3505530713108967,0.0010558557215074038,0.22678989420953152
ece_optimized,0.4-0.5,0.4,0.5,69431,0.44994404503966384,0.4498134838904812,0.00013056114918263972,0.24679991422609232
ece_optimized,0.5-0.6,0.5,0.6000000000000001,74583,0.5477085402960593,0.5480471421101324,0.00033860181407308065,0.24713139599183254
ece_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,66651,0.6516123163623405,0.6539736838156966,0.0023613674533561335,0.22533420250992714
ece_optimized,0.7-0.8,0.7000000000000001,0.8,76949,0.7478454447934684,0.7463384839309153,0.0015069608625530861,0.18860293780156398
ece_optimized,0.8-0.9,0.8,0.9,48455,0.8503165373909539,0.8510783200908059,0.0007617826998519428,0.1259634055974889
ece_optimized,0.9-1.0,0.9,1.0,71174,0.9561386779500138,0.9612498946244415,0.00511121667442771,0.036433885297940324
logloss_optimized,0.0-0.1,0.0,0.1,97360,0.05555902470499291,0.03922555464256368,0.01633347006242923,0.03704093714586097
logloss_optimized,0.1-0.2,0.1,0.2,74860,0.14809004738081427,0.15191023243387658,0.0038201850530623083,0.12734725227174956
logloss_optimized,0.2-0.3,0.2,0.30000000000000004,63772,0.24869074548572212,0.2843410901336009,0.03565034464787881,0.20332925439693045
logloss_optimized,0.3-0.4,0.30000000000000004,0.4,58330,0.3495878268869527,0.3778673067032402,0.02827947981628748,0.2351336120114824
logloss_optimized,0.4-0.5,0.4,0.5,57742,0.45018990321155344,0.4615531155831111,0.01136321237155763,0.2481339658206541
logloss_optimized,0.5-0.6,0.5,0.6000000000000001,59168,0.5502775918212638,0.5436384532179557,0.0066391386033081146,0.24789072872980583
logloss_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,63676,0.6508828281424112,0.6307871097430743,0.02009571839933688,0.23227546514036948
logloss_optimized,0.7-0.8,0.7000000000000001,0.8,70614,0.7504955384655148,0.724360608377942,0.026134930087572728,0.19986547749700068
logloss_optimized,0.8-0.9,0.8,0.9,74013,0.850370689951916,0.8375825868428519,0.012788103109064086,0.1346073252828769
logloss_optimized,0.9-1.0,0.9,1.0,67297,0.9406131684344538,0.9580962004249818,0.01748303199052803,0.0399013693148002
