regime_id,rows,recent_powerplay_share,regime_cluster_win_rate,regime_confidence,centroid_distance,pressure_index,wickets_lost,acceleration_potential,resource_win_prob,is_powerplay,is_middle_overs,is_death_overs,centroid_separation,stability_std,stability_flag,regime_label
0,310,0.11494252873563218,0.08709677419354839,0.12584747261818155,7.106760394063857,16.89013155929707,2.7516129032258063,0.5787150537634409,0.15888403311448906,1.0,0.0,0.0,5.600991193571055,0.08089780971202026,borderline,pressure_state
1,82,0.030404152762328513,0.975609756097561,0.11076923939392014,8.235238013031136,7.900036576629524,0.5487804878048781,0.6992886178861789,0.7818679776229869,1.0,0.0,0.0,5.138782808707468,0.03721614637823942,stable,pressure_state
3,2207,0.8183166481275491,0.5976438604440417,0.14759302886034162,6.09538549508529,10.222858558920375,0.6189397371998188,0.7827280622262498,0.50079376787283,1.0,0.0,0.0,5.138782808707468,0.05860359383352756,stable,pressure_state
4,98,0.036336670374490176,0.5408163265306123,0.13973640072582402,6.295115779284697,12.36844185906729,2.357142857142857,0.6282142857142857,0.4499017499512171,1.0,0.0,0.0,5.600991193571055,0.0866823649341882,borderline,pressure_state
