feature,effect,bootstrap_mean,bootstrap_se,ci_low,ci_high,sign_stability,feature_mean,feature_std,segment,global_tau,keep_weight,shrunk_effect,shrunk_z,survives_shrinkage,loo_n,loo_market_brier,loo_signal_brier,loo_brier_delta,loo_market_logloss,loo_signal_logloss,loo_logloss_delta
batting_team_win_rate,-0.1600244438461506,-2.2153116750402324,4.402546468956186,-9.949068325414396,2.657007517448215,0.5933333333333334,0.4906542056074767,0.14438571801402314,innings_2_overs_4_12,0.08068623846864796,8.601218041213588e-06,-1.3764051334446814e-06,3.126384105253144e-07,False,107,0.062192100018061094,0.13468294648630813,0.07249084646824704,0.2243045212466351,0.933592324633463,0.7092878033868278
wickets_lost,-2.2720106155311184,-2.085529934396922,1.2609194060229887,-3.9004100559135173,0.4665764048255511,0.9366666666666666,1.25,1.5343293866268306,innings_2_powerplay,0.14052908010693813,0.06025439864940997,-0.13689863336390334,0.1085704856506131,False,72,0.13867226550921424,0.12522567643620186,-0.013446589073012383,0.47362731969025085,0.4378113985165635,-0.03581592117368737
wickets_remaining,2.2720106155311184,2.115358849028211,1.3051315931451544,-0.6941644343317092,3.9450276097686854,0.9266666666666666,8.75,1.5343293866268306,innings_2_powerplay,0.14052908010693813,0.056467844811298164,0.12829554284743322,0.0983008476220037,False,72,0.13867226550921424,0.12522567643620186,-0.013446589073012383,0.47362731969025085,0.4378113985165635,-0.03581592117368737
rrr_times_wickets,-2.094601345677172,-1.8690404712066,1.2199068944144547,-3.3504282921388855,0.6423527610652041,0.9233333333333333,13.09131168378807,17.15084728980383,innings_2_powerplay,0.14052908010693813,0.05501806246140019,-0.11524090766819954,0.09446696895572883,False,72,0.13867226550921424,0.12731718313686372,-0.011355082372350528,0.47362731969025085,0.4397968707880859,-0.03383044890216497
model_edge_full,2.4057662578479624,2.9584844372898202,1.5032454214425603,0.6349827840916608,5.602425003015528,0.9733333333333334,-0.04070550105509212,0.22187711113228126,innings_2_powerplay,0.14052908010693813,0.04814490342814786,0.11582538415478681,0.07705021530891148,False,72,0.13867226550921424,0.10183697603941956,-0.03683528946979468,0.47362731969025085,0.4555434774936751,-0.018083842196575772
resource_edge,3.4389440099791346,3.850931931170785,2.7700402082452547,-1.3055774359076802,7.654906175082565,0.8733333333333333,0.027942276454123633,0.2948126611659947,innings_2_powerplay,0.14052908010693813,0.029538522502536208,0.10158132502373077,0.03667142605174151,False,72,0.13867226550921424,0.10208495888081738,-0.03658730662839686,0.47362731969025085,0.48580663733693075,0.0121793176466799
model_edge_iso,1.581448292872534,2.029081806083011,1.4641992617424031,-0.05019935266445015,5.149317943942948,0.9466666666666667,0.0012675991946057379,0.22313725449763738,innings_2_powerplay,0.14052908010693813,0.022519063399556328,0.035612734370316715,0.02432232760772884,False,72,0.13867226550921424,0.11000639426836978,-0.028665871240844465,0.47362731969025085,0.4913246564845068,0.017697336794255947
required_run_rate,2.7755589486017724,3.8473611230991973,2.9420449619041675,-1.3634694814340877,8.915175246141766,0.8862876254180602,10.131034517791656,1.6582133272424358,innings_2_powerplay,0.14052908010693813,0.01727299292605747,0.04794221008505393,0.016295539511765007,False,72,0.13867226550921424,0.12233864321669764,-0.0163336222925166,0.47362731969025085,0.6256320547064728,0.15200473501622191
model_edge_raw,1.7138962422710062,2.332377225900318,2.02018630264371,0.3283014291837957,5.703258773858863,0.9733333333333334,-0.008513569984278747,0.21809717606191478,innings_2_powerplay,0.14052908010693813,0.014014866912213451,0.024020027736770894,0.011890006177369437,False,72,0.13867226550921424,0.11073181619612697,-0.02794044931308727,0.47362731969025085,0.5097271362216264,0.036099816531375506
venue_chase_success,2.5712228340273056,4.645423197438717,3.868852745434086,0.6042054287607701,11.54674663128029,0.9766666666666667,0.568082502616447,0.06873746937145085,innings_2_powerplay,0.14052908010693813,0.008647203366445227,0.022233886746281756,0.005746894015300179,False,72,0.13867226550921424,0.11423042159240267,-0.024441843916811576,0.47362731969025085,0.561442315280102,0.08781499558985117
target_above_par,2.2977905697515424,3.75185661101251,4.099475434202406,-0.8006230842688539,10.483190515053726,0.9166666666666666,24.578237797572143,26.69574107069706,innings_2_powerplay,0.14052908010693813,0.006166099386228864,0.014168405021827458,0.003456150723347988,False,72,0.13867226550921424,0.13749776275425685,-0.001174502754957396,0.47362731969025085,0.560635151524361,0.0870078318341102
current_run_rate,-0.6612897276483471,-1.1872340496938527,1.6098315489345623,-5.707351089512132,0.1749709613729895,0.9233333333333333,10.124485332783296,3.4608720347380793,innings_2_powerplay,0.14052908010693813,0.0033213164442810984,-0.0021963524468726243,0.0013643368057253396,False,72,0.13867226550921424,0.13099285599711794,-0.007679409512096308,0.47362731969025085,0.4612753032360934,-0.012352016454157455
dls_pressure_index,1.463131556346411,2.801712093750621,3.5883068778668474,-1.5351175507046526,10.487855274234859,0.88,0.4555574619755677,0.3697052279263855,innings_2_powerplay,0.14052908010693813,0.003272626097911446,0.004788282515977056,0.0013344127650195387,False,72,0.13867226550921424,0.10708385879753192,-0.031588406711682324,0.47362731969025085,0.6519607748611281,0.1783334551708773
inn1_defendability,2.154661481892985,4.537379978349007,5.392832919593467,-0.8878094079703813,15.176415698164321,0.9433333333333334,0.7170765530126892,0.13365996135571326,innings_2_powerplay,0.14052908010693813,0.0031426036192753084,0.006771246971309994,0.0012556011023728188,False,72,0.13867226550921424,0.17614823932700086,0.03747597381778661,0.47362731969025085,0.7527371287136311,0.27910980902338023
batting_team_win_rate,-1.42915469758254,-3.3034631907882113,3.608407570100828,-9.935446490891932,-0.0971733911378491,0.9565217391304348,0.49166666666666664,0.14409680388158816,innings_2_powerplay,0.14052908010693813,0.0030882782208158555,-0.004413627326720828,0.0012231509963177441,False,72,0.13867226550921424,0.20821724606940661,0.06954498056019237,0.47362731969025085,0.8075049281627812,0.33387760847253034
chase_difficulty,-0.6222464970012392,-0.22482850383850186,1.7133862006473897,-3.17681958561611,2.4082041076497527,0.59,1.1894152667416569,0.33912853563576884,innings_2_powerplay,0.14052908010693813,0.0025978680277272855,-0.0016165142799248217,0.0009434617075119535,False,72,0.13867226550921424,0.14352466301286612,0.0048523975036518785,0.47362731969025085,0.48505207676530226,0.011424757075051417
score_vs_par,0.27517334510689495,0.06518655903941765,1.165057439446741,-1.614487734421105,1.7643949834040125,0.5433333333333333,-19.101203703703707,32.155997373267965,innings_2_powerplay,0.14052908010693813,0.001100454945550535,0.0003028158685065667,0.00025991496698327365,False,72,0.13867226550921424,0.14431237457224677,0.005640109063032528,0.47362731969025085,0.48742366741495935,0.013796347724708502
bowling_team_win_rate,-0.4026706403744074,-2.440030244808361,5.326610188562348,-16.294348315572037,3.2263231331069435,0.6366666666666667,0.4833333333333333,0.21921577396609843,innings_2_powerplay,0.14052908010693813,0.00011284478525011332,-4.543928193957562e-05,8.530618957595148e-06,False,72,0.13867226550921424,0.21648447906103863,0.07781221355182438,0.47362731969025085,1.317170377853116,0.8435430581628652
team_strength_diff,-0.08138849856009997,-1.0748726980213354,3.2272908686416155,-6.370404190382268,2.1659990189350617,0.5933333333333334,0.00833333333333331,0.25967394084804807,innings_2_powerplay,0.14052908010693813,1.255962882008692e-05,-1.0222093321390344e-06,3.167391383603104e-07,False,72,0.13867226550921424,0.2101977329814128,0.07152546747219857,0.47362731969025085,0.7704903504088149,0.296863030718564
