method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
combined,0.9-1.0,0.9,1.0,8126,0.94683731233079,0.94683731233079,0.0,0.049910372208944766
innings_specific,0.0-0.1,0.0,0.1,4964,0.04854955680902498,0.04854955680902498,0.0,0.04565619342703712
innings_specific,0.1-0.2,0.1,0.2,4612,0.16305290546400694,0.16305290546400694,0.0,0.13576470262100382
innings_specific,0.2-0.3,0.2,0.30000000000000004,8268,0.24189646831156264,0.24189646831156264,0.0,0.18281256335871154
innings_specific,0.3-0.4,0.30000000000000004,0.4,8605,0.3558396281231842,0.3558396281231842,0.0,0.2282653893931863
innings_specific,0.4-0.5,0.4,0.5,15302,0.45654162854528824,0.4565416285452882,5.551115123125783e-17,0.24771394199290603
innings_specific,0.5-0.6,0.5,0.6000000000000001,19703,0.5746333045729076,0.5746333045729077,1.1102230246251565e-16,0.24385732773860633
innings_specific,0.6-0.7,0.6000000000000001,0.7000000000000001,1596,0.6447368421052632,0.6447368421052632,0.0,0.22845739147045138
innings_specific,0.7-0.8,0.7000000000000001,0.8,4102,0.7272062408581181,0.727206240858118,1.1102230246251565e-16,0.19768650422133505
innings_specific,0.8-0.9,0.8,0.9,2774,0.8651766402307137,0.8651766402307137,0.0,0.11631774365097111
innings_specific,0.9-1.0,0.9,1.0,8114,0.9474981513433571,0.9474981513433571,0.0,0.04931234631208428
innings_phase,0.0-0.1,0.0,0.1,4751,0.027994106503893917,0.027994106503893917,0.0,0.026172179734364077
innings_phase,0.1-0.2,0.1,0.2,5401,0.1536752453249398,0.1536752453249398,0.0,0.1298392282539713
innings_phase,0.2-0.3,0.2,0.30000000000000004,6482,0.24313483492749152,0.24313483492749152,0.0,0.18297889645588664
innings_phase,0.3-0.4,0.30000000000000004,0.4,10875,0.3458390804597701,0.34583908045977013,5.551115123125783e-17,0.22554874548829892
innings_phase,0.4-0.5,0.4,0.5,16475,0.4593019726858877,0.4593019726858877,0.0,0.2480159709364849
innings_phase,0.5-0.6,0.5,0.6000000000000001,4382,0.5445002282062985,0.5445002282062985,0.0,0.24766283267256395
innings_phase,0.6-0.7,0.6000000000000001,0.7000000000000001,16223,0.6237440670652777,0.6237440670652777,0.0,0.2340419836111087
innings_phase,0.7-0.8,0.7000000000000001,0.8,1568,0.7397959183673469,0.7397959183673469,0.0,0.19219491134074573
innings_phase,0.8-0.9,0.8,0.9,3185,0.8483516483516483,0.8483516483516483,0.0,0.12794842318421962
innings_phase,0.9-1.0,0.9,1.0,8698,0.9460795585191998,0.9460795585191998,0.0,0.05015288504958802
brier_optimized,0.0-0.1,0.0,0.1,5091,0.02023178157532901,0.02023178157532901,0.0,0.01872809254850313
brier_optimized,0.1-0.2,0.1,0.2,5993,0.15484732187552144,0.15484732187552144,0.0,0.13015702379295738
brier_optimized,0.2-0.3,0.2,0.30000000000000004,6916,0.25130133024869866,0.25130133024869866,0.0,0.18717631396036644
brier_optimized,0.3-0.4,0.30000000000000004,0.4,9617,0.3494852864718727,0.3494852864718727,0.0,0.22668695678085413
brier_optimized,0.4-0.5,0.4,0.5,14021,0.45217887454532485,0.45217887454532485,0.0,0.24706961320288984
brier_optimized,0.5-0.6,0.5,0.6000000000000001,9502,0.5485161018732898,0.5485161018732898,0.0,0.2464571997584388
brier_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,13068,0.6381236608509335,0.6381236608509335,0.0,0.230135014531543
brier_optimized,0.7-0.8,0.7000000000000001,0.8,2359,0.7456549385332768,0.7456549385332768,0.0,0.18902283864796607
brier_optimized,0.8-0.9,0.8,0.9,2990,0.8642140468227425,0.8642140468227425,0.0,0.11662912519739381
brier_optimized,0.9-1.0,0.9,1.0,8483,0.9547329954025698,0.9547329954025698,0.0,0.04198564396409914
ece_optimized,0.0-0.1,0.0,0.1,4623,0.043149706136282585,0.02963443651308674,0.013515269623195846,0.02827735994080354
ece_optimized,0.1-0.2,0.1,0.2,5985,0.15562266979711292,0.166750208855472,0.011127539058359087,0.1385022497055485
ece_optimized,0.2-0.3,0.2,0.30000000000000004,6240,0.24879560204136497,0.24583333333333332,0.002962268708031651,0.18393529294957603
ece_optimized,0.3-0.4,0.30000000000000004,0.4,19264,0.3697113682925479,0.3959717607973422,0.026260392504794283,0.23774029701105467
ece_optimized,0.4-0.5,0.4,0.5,7232,0.4534545438704546,0.45879424778761063,0.005339703917156047,0.24876195698408124
ece_optimized,0.5-0.6,0.5,0.6000000000000001,7461,0.5527167010982008,0.5567618281731671,0.004045127074966293,0.24550326706705392
ece_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,12979,0.6194076068280037,0.6240850604823176,0.0046774536543139345,0.23448627619171306
ece_optimized,0.7-0.8,0.7000000000000001,0.8,2692,0.7441043172755862,0.7225111441307578,0.021593173144828448,0.19887365170158616
ece_optimized,0.8-0.9,0.8,0.9,3474,0.8547466665845647,0.8624064478986759,0.007659781314111269,0.11805334555496859
ece_optimized,0.9-1.0,0.9,1.0,8090,0.9401680387605189,0.945982694684796,0.005814655924277101,0.05047951550675479
logloss_optimized,0.0-0.1,0.0,0.1,3328,0.07707774293138793,0.032151442307692304,0.044926300623695625,0.03246868427372595
logloss_optimized,0.1-0.2,0.1,0.2,6222,0.15158556850974456,0.14288010286081645,0.008705465648928101,0.12277172650953608
logloss_optimized,0.2-0.3,0.2,0.30000000000000004,9674,0.24934642476441587,0.2535662600785611,0.004219835314145215,0.18858571808637903
logloss_optimized,0.3-0.4,0.30000000000000004,0.4,8890,0.35403667886759577,0.3797525309336333,0.025715852066037548,0.23543028437972452
logloss_optimized,0.4-0.5,0.4,0.5,16459,0.4467004959261497,0.4664317394738441,0.0197312435476944,0.24842733907337286
logloss_optimized,0.5-0.6,0.5,0.6000000000000001,7947,0.5467313995705224,0.587894803070341,0.04116340349981862,0.24268984974569002
logloss_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,7203,0.6483012938064809,0.5765653200055533,0.07173597380092767,0.24983807895077728
logloss_optimized,0.7-0.8,0.7000000000000001,0.8,6053,0.746542741003872,0.6667768048901371,0.07976593611373484,0.2259086777545597
logloss_optimized,0.8-0.9,0.8,0.9,7585,0.8529968907960895,0.876466710613052,0.0234698198169625,0.10773011416409232
logloss_optimized,0.9-1.0,0.9,1.0,4679,0.9293215153978991,0.9514853601196837,0.022163844721784565,0.0467835587946259
