method,segment,brier,ece,logloss,n_samples
raw,overall,0.1826883208656654,0.06570559356804047,0.5289806994313551,26121
raw,innings_1,0.22902488277014416,0.09578608640586363,0.6446114668851577,13758
raw,innings_2,0.13112329468417072,0.04632655881795685,0.40030253890159545,12363
raw,inn1_powerplay,0.2720823705904629,0.1532877079792694,0.7433996953887623,3499
raw,inn1_middle,0.22589250955940823,0.08875975987984791,0.6393541702780138,6206
raw,inn1_death,0.19664920013074907,0.1054212241274741,0.5673765226980921,4053
raw,inn2_powerplay,0.17457514615378153,0.07416688561868318,0.5194728511803851,3479
raw,inn2_middle,0.12915074115505817,0.0634952791766293,0.393960039562738,6060
raw,inn2_death,0.08182608615854971,0.06916469767948093,0.2671021244453515,2824
combined,overall,0.1740119013750242,5.4212947697381075e-17,0.5070305196371273,26121
combined,innings_1,0.21608126931009836,0.029940865903816297,0.6149866648869352,13758
combined,innings_2,0.12719556520655786,0.033319294111842104,0.3868929602788116,12363
combined,inn1_powerplay,0.24907383926611104,0.052365992967380676,0.690089526671072,3499
combined,inn1_middle,0.2160429895303618,0.0375855725095833,0.6163888068465407,6206
combined,inn1_death,0.1876570309772478,0.06313878021608366,0.5480025527763981,4053
combined,inn2_powerplay,0.1686612542982739,0.07382529634179166,0.5020226277629289,3479
combined,inn2_middle,0.12440571246376426,0.05638473981484684,0.3767241055341605,6060
combined,inn2_death,0.0820990267048755,0.06456239875496052,0.26688132662985303,2824
innings_specific,overall,0.17193098394885772,1.564750991599676e-16,0.4992493783952042,26121
innings_specific,innings_1,0.21431094831750577,2.914799444757448e-16,0.6071090976607983,13758
innings_specific,innings_2,0.12476900467328861,2.6835104370590667e-17,0.3792191254100029,12363
innings_specific,inn1_powerplay,0.24724546735076697,0.06406826328288626,0.6876877634345111,3499
innings_specific,inn1_middle,0.21326945952108853,0.013485649330382928,0.6046283010537213,6206
innings_specific,inn1_death,0.18747295112362092,0.05657384353435339,0.5413432630201125,4053
innings_specific,inn2_powerplay,0.16504237476242362,0.04407453320697334,0.49116493558275526,3479
innings_specific,inn2_middle,0.11948892697439728,0.029488551330686022,0.3635519010295016,6060
innings_specific,inn2_death,0.08648508693787113,0.07017647628446765,0.27492872390675643,2824
innings_phase,overall,0.16544567396455634,9.714929625151106e-17,0.482150083110412,26121
innings_phase,innings_1,0.20889277824310268,1.4081143093615837e-16,0.5940075310008579,13758
innings_phase,innings_2,0.11709614224375714,6.200833119013756e-17,0.35767101103431787,12363
innings_phase,inn1_powerplay,0.23971570224659272,3.4123731118408825e-16,0.6691052116405577,3499
innings_phase,inn1_middle,0.21115633292606595,1.169884542303611e-16,0.5991702128109928,6206
innings_phase,inn1_death,0.1788170241225298,2.190451126675318e-16,0.5212697101590104,4053
innings_phase,inn2_powerplay,0.16011105789909352,2.1189654738462315e-17,0.47249411917907513,3479
innings_phase,inn2_middle,0.11726715849108538,6.639353533401926e-17,0.357191091021573,6060
innings_phase,inn2_death,0.06373734266028526,2.2939629421698968e-17,0.21724562932101193,2824
brier_optimized,overall,0.15972612593543722,7.960827399881008e-18,0.4633814104742306,26121
brier_optimized,innings_1,0.20332000058187133,0.0,0.577151399966415,13758
