method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
raw,0.0-0.1,0.0,0.1,102691,0.03354115192234203,0.030236340088225844,0.0033048118341161836,0.02834814894203521
raw,0.1-0.2,0.1,0.2,54838,0.15091896242538755,0.15022429702031437,0.0006946654050731804,0.1269906502207989
raw,0.2-0.3,0.2,0.30000000000000004,60543,0.250626802652064,0.24709710453727102,0.0035296981147929785,0.18496955855293679
raw,0.3-0.4,0.30000000000000004,0.4,67446,0.35084751751222587,0.355143373958426,0.004295856446200119,0.22813829217006137
raw,0.4-0.5,0.4,0.5,72213,0.45038776608994463,0.4561505546092809,0.005762788519336259,0.24733571510642827
raw,0.5-0.6,0.5,0.6000000000000001,73921,0.5498721493738231,0.5453524708810757,0.00451967849274737,0.24731777088794532
raw,0.6-0.7,0.6000000000000001,0.7000000000000001,71643,0.6498696684714653,0.654816241642589,0.0049465731711236804,0.2251601111679802
raw,0.7-0.8,0.7000000000000001,0.8,67092,0.748910615645888,0.7451260955106421,0.0037845201352458835,0.1895157318488161
raw,0.8-0.9,0.8,0.9,61651,0.8503140271637294,0.8427113915427162,0.007602635621013154,0.1310497621450575
raw,0.9-1.0,0.9,1.0,69585,0.9473532954279501,0.9613709851261047,0.014017689698154645,0.03661809534850601
combined,0.0-0.1,0.0,0.1,102914,0.030297141302446703,0.030297141302446703,0.0,0.028363186936826674
combined,0.1-0.2,0.1,0.2,64007,0.15738903557423406,0.15738903557423406,0.0,0.13172812049427457
combined,0.2-0.3,0.2,0.30000000000000004,51342,0.2563593159596432,0.2563593159596432,0.0,0.18977551356783115
combined,0.3-0.4,0.30000000000000004,0.4,60319,0.34896135546013696,0.34896135546013696,0.0,0.22649301807239927
combined,0.4-0.5,0.4,0.5,69589,0.44448116800068976,0.44448116800068976,0.0,0.24631380033356154
combined,0.5-0.6,0.5,0.6000000000000001,84719,0.5415314156210532,0.5415314156210531,1.1102230246251565e-16,0.2474886933907423
combined,0.6-0.7,0.6000000000000001,0.7000000000000001,71138,0.6562737214990582,0.6562737214990582,0.0,0.22473210958263415
combined,0.7-0.8,0.7000000000000001,0.8,76321,0.7507108135375584,0.7507108135375584,0.0,0.1865695029409849
combined,0.8-0.9,0.8,0.9,40515,0.8407997038134024,0.8407997038134024,0.0,0.13318016161246451
combined,0.9-1.0,0.9,1.0,80759,0.9535407818323655,0.9535407818323655,0.0,0.043259507326559886
innings_specific,0.0-0.1,0.0,0.1,105578,0.031966887040860786,0.031966887040860786,0.0,0.029780163629704814
innings_specific,0.1-0.2,0.1,0.2,48959,0.14908392736779758,0.14908392736779755,2.7755575615628914e-17,0.1263712122975561
innings_specific,0.2-0.3,0.2,0.30000000000000004,60700,0.24093904448105435,0.24093904448105435,0.0,0.18180735604743153
innings_specific,0.3-0.4,0.30000000000000004,0.4,63211,0.34816724937115373,0.34816724937115373,0.0,0.2262217312410775
innings_specific,0.4-0.5,0.4,0.5,73701,0.4471038384825172,0.4471038384825172,0.0,0.2465136423972301
innings_specific,0.5-0.6,0.5,0.6000000000000001,78481,0.5425007326614085,0.5425007326614085,0.0,0.2475669086979055
innings_specific,0.6-0.7,0.6000000000000001,0.7000000000000001,69260,0.6519780537106555,0.6519780537106555,0.0,0.22603989023629284
innings_specific,0.7-0.8,0.7000000000000001,0.8,81599,0.7470557237221045,0.7470557237221045,0.0,0.18832504964628013
innings_specific,0.8-0.9,0.8,0.9,47490,0.8510844388292272,0.8510844388292272,0.0,0.12603398893049725
innings_specific,0.9-1.0,0.9,1.0,72644,0.9621854523429326,0.9621854523429326,0.0,0.03549794729497633
innings_phase,0.0-0.1,0.0,0.1,100936,0.02775025758896727,0.027750257588967268,3.469446951953614e-18,0.026043092079260786
innings_phase,0.1-0.2,0.1,0.2,60349,0.15034217634095018,0.15034217634095015,2.7755575615628914e-17,0.1268523897291481
innings_phase,0.2-0.3,0.2,0.30000000000000004,54638,0.2475017387166441,0.2475017387166441,0.0,0.1853714865945013
innings_phase,0.3-0.4,0.30000000000000004,0.4,63712,0.34847438473129083,0.34847438473129083,0.0,0.22628931235030228
innings_phase,0.4-0.5,0.4,0.5,77333,0.44930366079164136,0.44930366079164136,0.0,0.24679277597628235
innings_phase,0.5-0.6,0.5,0.6000000000000001,74374,0.5467636539650953,0.5467636539650953,0.0,0.24706334315403808
innings_phase,0.6-0.7,0.6000000000000001,0.7000000000000001,68396,0.6531522311246274,0.6531522311246272,2.220446049250313e-16,0.22553689948926503
innings_phase,0.7-0.8,0.7000000000000001,0.8,82240,0.7483949416342413,0.7483949416342413,0.0,0.18763886163721052
innings_phase,0.8-0.9,0.8,0.9,46250,0.8525405405405405,0.8525405405405405,0.0,0.125033577371729
