method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
raw,0.0-0.1,0.0,0.1,23661,0.04476679884336075,0.03228942141076032,0.012477377432600432,0.03054002242534367
raw,0.1-0.2,0.1,0.2,19937,0.1521478099088069,0.17490093795455686,0.022753128045749943,0.1439942606117283
raw,0.2-0.3,0.2,0.30000000000000004,24753,0.25310548510874337,0.26715953621783217,0.014054051109088805,0.1951855979880411
raw,0.3-0.4,0.30000000000000004,0.4,36267,0.3529348625387169,0.36002426448286323,0.007089401944146312,0.22997676507944842
raw,0.4-0.5,0.4,0.5,44877,0.45056175650741237,0.45145620250908036,0.0008944460016679923,0.24697111919999842
raw,0.5-0.6,0.5,0.6000000000000001,38119,0.5477344910770393,0.5488863821191532,0.001151891042113884,0.24691369741934588
raw,0.6-0.7,0.6000000000000001,0.7000000000000001,28205,0.6481676743810226,0.6484665839390179,0.00029890955799527497,0.22744872166081576
raw,0.7-0.8,0.7000000000000001,0.8,22017,0.7478623103382971,0.7345687423354681,0.013293568002828993,0.1947095487684969
raw,0.8-0.9,0.8,0.9,17184,0.849719476770737,0.812034450651769,0.03768502611896796,0.15294352021624463
raw,0.9-1.0,0.9,1.0,23934,0.955445929031146,0.9590958469123423,0.003649917881196285,0.03827373155930068
combined,0.0-0.1,0.0,0.1,23460,0.03132992327365729,0.03132992327365729,0.0,0.029460565821022612
combined,0.1-0.2,0.1,0.2,14811,0.1612990345013841,0.1612990345013841,0.0,0.13461675512277568
combined,0.2-0.3,0.2,0.30000000000000004,27385,0.25097681212342526,0.2509768121234252,5.551115123125783e-17,0.18706571273480474
combined,0.3-0.4,0.30000000000000004,0.4,35375,0.3527067137809187,0.3527067137809187,0.0,0.22772181816625456
combined,0.4-0.5,0.4,0.5,48463,0.44788807956585436,0.44788807956585436,0.0,0.2463833088962086
combined,0.5-0.6,0.5,0.6000000000000001,38701,0.548952223456758,0.5489522234567582,2.220446049250313e-16,0.24672802988501397
combined,0.6-0.7,0.6000000000000001,0.7000000000000001,29252,0.6522289074251333,0.6522289074251333,0.0,0.22625578720267758
combined,0.7-0.8,0.7000000000000001,0.8,27551,0.7477768502050743,0.7477768502050742,1.1102230246251565e-16,0.18797733868831284
combined,0.8-0.9,0.8,0.9,11860,0.8478077571669477,0.8478077571669477,0.0,0.12833323073711145
combined,0.9-1.0,0.9,1.0,22096,0.9646542360608255,0.9646542360608255,0.0,0.03330435801085653
innings_specific,0.0-0.1,0.0,0.1,24232,0.03317926708484648,0.03317926708484648,0.0,0.031046138263322642
innings_specific,0.1-0.2,0.1,0.2,15984,0.16816816816816818,0.16816816816816818,0.0,0.13920441375172213
innings_specific,0.2-0.3,0.2,0.30000000000000004,23575,0.25187698833510075,0.25187698833510075,0.0,0.18755823559624696
innings_specific,0.3-0.4,0.30000000000000004,0.4,39674,0.35282552805363715,0.35282552805363715,0.0,0.22750709953478507
innings_specific,0.4-0.5,0.4,0.5,41430,0.44414675356022204,0.44414675356022204,0.0,0.2462641462947904
innings_specific,0.5-0.6,0.5,0.6000000000000001,42829,0.5439772117023512,0.5439772117023512,0.0,0.24713098358925806
innings_specific,0.6-0.7,0.6000000000000001,0.7000000000000001,26461,0.6447224216771853,0.6447224216771853,0.0,0.228439498311532
innings_specific,0.7-0.8,0.7000000000000001,0.8,33095,0.7452183109231002,0.7452183109231002,0.0,0.1890639011447104
innings_specific,0.8-0.9,0.8,0.9,7520,0.8569148936170211,0.8569148936170212,1.1102230246251565e-16,0.12210768226821477
innings_specific,0.9-1.0,0.9,1.0,24154,0.9597582181005216,0.9597582181005216,0.0,0.0375680972392712
innings_phase,0.0-0.1,0.0,0.1,23865,0.03016970458830924,0.03016970458830924,0.0,0.02827469943313939
