regime_id,rows,coverage,regime_cluster_win_rate,regime_confidence,centroid_distance,pressure_index,wickets_lost,acceleration_potential,resource_win_prob,is_powerplay,is_middle_overs,is_death_overs,centroid_separation,stability_std,stability_flag,regime_label
0,32788,0.12950776936020286,0.1275771623764792,0.15544413267141108,5.77598657269244,30.05272949555612,4.750945467854093,0.20069176731324467,0.07153092441724793,0.06767719897523485,0.5141515188483592,0.418171282176406,5.601989877328424,0.04268060107285172,stable,pressure_state
1,62810,0.24809024623381548,0.7054449928355357,0.17262478752884014,5.031796656374592,4.579955471016885,1.499474605954466,0.42023308390383696,0.6685492222009655,0.02819614711033275,0.9489890144881389,0.02281483840152842,4.6716244511914296,0.039908564259730155,stable,pressure_state
2,41033,0.16207430462843736,0.581653790851266,0.17591548617277844,4.941969230296479,4.337287268525022,4.262301074744718,0.07837386981210245,0.5274725514865234,4.874125703701898e-05,0.01735188750517876,0.9825993712377842,4.910025210539877,0.0478785631420302,stable,pressure_state
3,58928,0.23275691816695238,0.5333797176215042,0.1701600025655673,5.124901222924281,4.733602655122655,0.5913317947325549,0.7801724845008597,0.50941621126778,0.9957745044800435,0.004225495519956557,0.0,4.6716244511914296,0.009627835898863938,stable,pressure_state
4,57024,0.22523639868232914,0.3510627104377104,0.17725562557963537,4.851207971562494,5.4038360239015875,3.233533249158249,0.3528785832865694,0.35613413720299775,0.13047138047138046,0.8214611391694725,0.04806748035914703,5.0474574414596916,0.05617021810249148,stable,pressure_state
5,591,0.0023343629282627757,0.0,0.08753523709967159,14.698970819047311,350.0593618564177,7.976311336717428,0.003470107163000564,0.001,0.0,0.0,1.0,32.07933411883712,0.0,stable,pressure_state
