method,segment,brier,ece,logloss,n_samples
raw,overall,0.18301198748981812,0.017203396364776958,0.5392750671346286,141435
raw,innings_1,0.22039056764341014,0.033239050437767814,0.6326713469597857,73875
raw,innings_2,0.14213953916467584,0.00888111168344405,0.4371488064465962,67560
raw,inn1_powerplay,0.24135767565192182,0.041295983547282374,0.6768383844908,18658
raw,inn1_middle,0.2193238188909101,0.03991119695322949,0.6325330730019955,33364
raw,inn1_death,0.2041175938711866,0.036898242682845916,0.595172824380462,21853
raw,inn2_powerplay,0.1943040749460113,0.045097519297237286,0.5720493824661529,18700
raw,inn2_middle,0.13916142540030557,0.021593143061168357,0.4330291044860367,32475
raw,inn2_death,0.08850740156241481,0.05569443598209648,0.2913536614727456,16385
combined,overall,0.1822347557336567,7.087420134364249e-17,0.5365990626161401,141435
combined,innings_1,0.21874612790626535,0.016887679941279293,0.6276410424558396,73875
combined,innings_2,0.14231057546054435,0.018466213079662692,0.43704716414577593,67560
combined,inn1_powerplay,0.24019133540168805,0.04210975039330692,0.6737404482379508,18658
combined,inn1_middle,0.21739880205731305,0.025020480919839227,0.6261760325745991,33364
combined,inn1_death,0.20249332500391093,0.02623394158604794,0.5905182619037453,21853
combined,inn2_powerplay,0.19450496068567877,0.04303150168226757,0.5714664710918834,18700
combined,inn2_middle,0.1392854547560206,0.02808327151665765,0.4328675370824011,32475
combined,inn2_death,0.08873753860789846,0.05677083915556916,0.29192005697402634,16385
innings_specific,overall,0.18135814524468963,3.206442586414208e-17,0.5336464165464903,141435
innings_specific,innings_1,0.21781487975727998,7.661327860895547e-17,0.6243221656489999,73875
innings_specific,innings_2,0.14149370974857342,4.273561637454954e-17,0.43449498130451425,67560
innings_specific,inn1_powerplay,0.23929113962635276,0.03495406163711132,0.6714993478378887,18658
innings_specific,inn1_middle,0.21599889040768777,0.01639995309352217,0.6208099769161448,33364
innings_specific,inn1_death,0.20225109501480218,0.027350867547279712,0.589404708073504,21853
innings_specific,inn2_powerplay,0.1945914686197517,0.05232316756097643,0.5728503545983555,18700
innings_specific,inn2_middle,0.1380552276515743,0.016104320774268665,0.42903670852839243,32475
innings_specific,inn2_death,0.08770894412202541,0.0531266982624455,0.2874099601149947,16385
innings_phase,overall,0.17906523491649182,2.741038483889125e-17,0.5273773063416514,141435
innings_phase,innings_1,0.2164671254011685,3.6109956912184294e-17,0.6209643182989473,73875
innings_phase,innings_2,0.13816729738606717,2.1937421946763657e-17,0.4250424853181875,67560
innings_phase,inn1_powerplay,0.23703357957675197,6.7254238052448444e-18,0.6662749954799781,18658
innings_phase,inn1_middle,0.21534168326696077,9.659712319219418e-17,0.6191820227242636,33364
innings_phase,inn1_death,0.20062583813432497,2.8231864493854365e-17,0.5849993658763998,21853
innings_phase,inn2_powerplay,0.19058651411212169,3.921773779165534e-17,0.5621792040877155,18700
innings_phase,inn2_middle,0.13723757099596734,6.8151796754126244e-18,0.42647365942861387,32475
innings_phase,inn2_death,0.0801846005133954,5.54942116062254e-18,0.2656934453287906,16385
brier_optimized,overall,0.1762853462175135,2.2938800393897293e-18,0.5192844224943212,141435
brier_optimized,innings_1,0.2138683445941167,0.0,0.6142270278088837,73875
brier_optimized,innings_2,0.13518937219336372,5.3202294881941156e-18,0.41546729745564004,67560
brier_optimized,inn1_powerplay,0.23513487638272787,9.48491532453907e-18,0.6619954716863002,18658
brier_optimized,inn1_middle,0.21222394015346513,9.708295391271712e-18,0.6111504666789578,33364
brier_optimized,inn1_death,0.1982216580817838,9.624845651179971e-18,0.5781396603844573,21853
brier_optimized,inn2_powerplay,0.18827417470923788,1.2512272857740735e-17,0.5552095835855378,18700
brier_optimized,inn2_middle,0.13343306735059507,0.0,0.41461460156117713,32475
brier_optimized,inn2_death,0.0780853253652931,0.0,0.2576711759142053,16385
ece_optimized,overall,0.17994080874041082,0.003702305511632105,0.5305852831090517,141435
ece_optimized,innings_1,0.21746585841426574,0.006243220976809034,0.6236587881918105,73875
ece_optimized,innings_2,0.13890820002732568,0.0028833530295493547,0.4288119677154933,67560
ece_optimized,inn1_powerplay,0.23791999574653316,0.007520124696577639,0.6683153309145102,18658
ece_optimized,inn1_middle,0.21625374241427348,0.011461583410951957,0.6218053675610254,33364
ece_optimized,inn1_death,0.201852795854356,0.0037839462912124273,0.5883609229927709,21853
ece_optimized,inn2_powerplay,0.19139833403531073,0.002916325240258416,0.5645385447332756,18700
ece_optimized,inn2_middle,0.13799200165931427,0.005033440477710146,0.4309466547591785,32475
ece_optimized,inn2_death,0.08081775364660244,0.00519005429000535,0.2696779456235674,16385
logloss_optimized,overall,0.18134386119085874,0.01658490895650869,0.5355290716127294,141435
logloss_optimized,innings_1,0.2189160724994402,0.02705305317890493,0.6277397656065395,73875
logloss_optimized,innings_2,0.140259682528611,0.012731163638901977,0.43469921639081227,67560
logloss_optimized,inn1_powerplay,0.2394233139334101,0.025661399866550007,0.6715665202438585,18658
logloss_optimized,inn1_middle,0.21736344573350938,0.02790210879921282,0.6250364738762123,33364
logloss_optimized,inn1_death,0.20377754363582898,0.03489820885185034,0.5944479080706196,21853
logloss_optimized,inn2_powerplay,0.1928990925410821,0.030658179336950246,0.5685780758248296,18700
logloss_optimized,inn2_middle,0.13899652643117769,0.02375734870280595,0.43485352546944206,32475
logloss_optimized,inn2_death,0.0826865380080703,0.030719087352379368,0.28159907243325205,16385
