method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
raw,0.0-0.1,0.0,0.1,7339,0.05013858351850752,0.08543398283144843,0.03529539931294091,0.07725842173121449
raw,0.1-0.2,0.1,0.2,7619,0.15130233607361046,0.22050137813361334,0.06919904206000288,0.17654383157882145
raw,0.2-0.3,0.2,0.30000000000000004,8122,0.25009884444163977,0.30546663383403105,0.05536778939239129,0.2142206576264961
raw,0.3-0.4,0.30000000000000004,0.4,8812,0.3497895383593968,0.4137539718565592,0.06396443349716241,0.24494187404377246
raw,0.4-0.5,0.4,0.5,8970,0.4488284655145923,0.46978818283166107,0.02095971731706875,0.2494195577347261
raw,0.5-0.6,0.5,0.6000000000000001,8401,0.5484852125892878,0.5407689560766575,0.007716256512630304,0.24830911331380004
raw,0.6-0.7,0.6000000000000001,0.7000000000000001,7400,0.6493260334755068,0.5864864864864865,0.06283954698902028,0.24682811352712827
raw,0.7-0.8,0.7000000000000001,0.8,6918,0.7500544071444178,0.6546689794738364,0.09538542767058145,0.23446391134846292
raw,0.8-0.9,0.8,0.9,5920,0.8515607567864921,0.7408783783783783,0.11068237840811379,0.20141305910306304
raw,0.9-1.0,0.9,1.0,8539,0.9477874210490677,0.9388687199906313,0.008918701058436396,0.05647468786135419
combined,0.0-0.1,0.0,0.1,4683,0.04420243433696349,0.044202434336963484,6.938893903907228e-18,0.04205134538868452
combined,0.1-0.2,0.1,0.2,4404,0.16621253405994552,0.16621253405994552,0.0,0.13784668875164574
combined,0.2-0.3,0.2,0.30000000000000004,7717,0.23623169625502138,0.23623169625502138,0.0,0.18023898440110375
combined,0.3-0.4,0.30000000000000004,0.4,9707,0.33728237354486457,0.3372823735448645,5.551115123125783e-17,0.22269000286562488
combined,0.4-0.5,0.4,0.5,14172,0.4598504092576911,0.4598504092576912,1.1102230246251565e-16,0.24776560386134552
combined,0.5-0.6,0.5,0.6000000000000001,15847,0.5611156685808041,0.561115668580804,1.1102230246251565e-16,0.2453718285143905
combined,0.6-0.7,0.6000000000000001,0.7000000000000001,8777,0.6548934715734306,0.6548934715734306,0.0,0.22530820850841332
combined,0.7-0.8,0.7000000000000001,0.8,2412,0.7359038142620232,0.7359038142620232,0.0,0.1938019084249721
combined,0.8-0.9,0.8,0.9,3584,0.8484933035714286,0.8484933035714286,0.0,0.12779732312396083
combined,0.9-1.0,0.9,1.0,6737,0.9579931720350304,0.9579931720350304,0.0,0.040050208902326564
innings_specific,0.0-0.1,0.0,0.1,5243,0.04901773793629601,0.04901773793629601,0.0,0.04598451702774131
innings_specific,0.1-0.2,0.1,0.2,3888,0.17669753086419757,0.17669753086419754,2.7755575615628914e-17,0.14498492736699453
innings_specific,0.2-0.3,0.2,0.30000000000000004,8233,0.23964532977043598,0.23964532977043604,5.551115123125783e-17,0.18170091578102773
innings_specific,0.3-0.4,0.30000000000000004,0.4,9642,0.34339348682845877,0.3433934868284588,5.551115123125783e-17,0.22450170753925508
innings_specific,0.4-0.5,0.4,0.5,11875,0.4533052631578947,0.4533052631578947,0.0,0.24736524937122079
innings_specific,0.5-0.6,0.5,0.6000000000000001,20634,0.555636328390036,0.5556363283900358,1.1102230246251565e-16,0.24591055930298797
innings_specific,0.6-0.7,0.6000000000000001,0.7000000000000001,2567,0.6143358005453837,0.6143358005453837,0.0,0.23688529163793776
innings_specific,0.7-0.8,0.7000000000000001,0.8,5185,0.7485053037608486,0.7485053037608486,0.0,0.18797688316559108
innings_specific,0.8-0.9,0.8,0.9,3931,0.8575426100228949,0.8575426100228949,0.0,0.12187742166706965
innings_specific,0.9-1.0,0.9,1.0,6842,0.9584916691026015,0.9584916691026015,0.0,0.039564098965525006
innings_phase,0.0-0.1,0.0,0.1,4841,0.027267093575707498,0.027267093575707498,0.0,0.02571446744210071
innings_phase,0.1-0.2,0.1,0.2,5463,0.16401244737323814,0.16401244737323814,0.0,0.13640422506050245
innings_phase,0.2-0.3,0.2,0.30000000000000004,7824,0.25293967280163604,0.252939672801636,5.551115123125783e-17,0.1878451965840067
innings_phase,0.3-0.4,0.30000000000000004,0.4,8924,0.34502465262214255,0.34502465262214255,0.0,0.22539492830521246
innings_phase,0.4-0.5,0.4,0.5,14642,0.4526021035377681,0.4526021035377681,0.0,0.24725680125034485
innings_phase,0.5-0.6,0.5,0.6000000000000001,9542,0.5459023265562776,0.5459023265562775,1.1102230246251565e-16,0.24737441737525015
innings_phase,0.6-0.7,0.6000000000000001,0.7000000000000001,10998,0.6195671940352793,0.6195671940352792,1.1102230246251565e-16,0.23529263037920828
