method,segment,brier,ece,logloss,n_samples
raw,overall,0.19550109338003496,0.050086246163370075,0.5701423413598478,78040
raw,innings_1,0.23299140759412457,0.06622421457403538,0.6599157338928016,40473
raw,innings_2,0.1551107112045392,0.035938670756404306,0.4734245167801305,37567
raw,inn1_powerplay,0.2579130829689129,0.09024785035722258,0.7133657071922203,10216
raw,inn1_middle,0.22732455397687087,0.05876377949161935,0.6497911123037412,18246
raw,inn1_death,0.22040274515732267,0.08374457392333873,0.6298340519585023,12011
raw,inn2_powerplay,0.19591220115754054,0.08459726825819047,0.5895127136540795,10272
raw,inn2_middle,0.15453570204534095,0.03496224080531664,0.470607041131578,18092
raw,inn2_death,0.11070021037991531,0.0372606354230313,0.34939059427055863,9203
combined,overall,0.19130093650946384,5.002716661681285e-17,0.557390679392359,78040
combined,innings_1,0.22603639666443795,0.02192174936925166,0.6412617600636576,40473
combined,innings_2,0.15387851047458567,0.023617509043088968,0.46703174074914877,37567
combined,inn1_powerplay,0.24962444249717736,0.05208279465112918,0.6930579784651912,10216
combined,inn1_middle,0.22163024196448877,0.03491541436069004,0.6330539413183558,18246
combined,inn1_death,0.21266692055320716,0.06219433461512838,0.6096748558622349,12011
combined,inn2_powerplay,0.19207542808363195,0.0758131019079735,0.5707268191442083,10272
combined,inn2_middle,0.15260595909781802,0.0195576430866576,0.46315281110010936,18092
combined,inn2_death,0.1137464080980081,0.06598100522104837,0.35891718570583375,9203
innings_specific,overall,0.1897682026343243,4.3452200093078506e-17,0.5534108963780588,78040
innings_specific,innings_1,0.2245699109089912,2.7961995408090664e-17,0.6371931657888996,40473
innings_specific,innings_2,0.15227440384813984,5.14475936970933e-17,0.46314763900150613,37567
innings_specific,inn1_powerplay,0.2488462244486606,0.05291370282544234,0.6913365039471153,10216
innings_specific,inn1_middle,0.22093930217398888,0.022660846917973324,0.6311043072062872,18246
innings_specific,inn1_death,0.2094368885009977,0.03590270633878895,0.6003909820468311,12011
innings_specific,inn2_powerplay,0.1893869343440005,0.061740630085031264,0.5636102248506031,10272
innings_specific,inn2_middle,0.1518187755730621,0.01482490346061414,0.46139481744708205,18092
innings_specific,inn2_death,0.11174667522695388,0.061517441315146616,0.35446138079447775,9203
innings_phase,overall,0.18682709837536732,4.633801173512378e-17,0.5444293688683187,78040
innings_phase,innings_1,0.22220121320048478,6.304435926354432e-17,0.6316019072402146,40473
innings_phase,innings_2,0.14871661445817996,2.411832220823037e-17,0.4505135878497192,37567
innings_phase,inn1_powerplay,0.24441406140811595,0.0,0.6816750632394961,10216
innings_phase,inn1_middle,0.2196074216953368,1.3858316615888553e-16,0.6278013243473372,18246
innings_phase,inn1_death,0.20724824196692956,1.7449663024622185e-16,0.5947854950992423,12011
innings_phase,inn2_powerplay,0.18307232617788002,3.978515336492603e-17,0.5425734157165838,10272
innings_phase,inn2_middle,0.15104564444784335,8.677376011337623e-17,0.45882842863517925,18092
innings_phase,inn2_death,0.10579162463336753,5.2857135525319174e-17,0.3314143102946852,9203
brier_optimized,overall,0.18347235085791522,2.4707583777777302e-17,0.5345412262461188,78040
brier_optimized,innings_1,0.21932839210857513,2.9027697592428055e-17,0.6241343252815952,40473
brier_optimized,innings_2,0.14484266103605145,3.29724446608536e-17,0.4380176417900047,37567
brier_optimized,inn1_powerplay,0.24248822823636723,1.7002191875744492e-17,0.6776422184990344,10216
brier_optimized,inn1_middle,0.21600124250324398,2.200853162374872e-17,0.6185345907169456,18246
brier_optimized,inn1_death,0.20468400661339137,3.7038245438955976e-17,0.587129589602404,12011
brier_optimized,inn2_powerplay,0.18032188774156502,0.0,0.5348043733933867,10272
brier_optimized,inn2_middle,0.14631700497302477,1.8200981047082768e-17,0.4429387195168665,18092
brier_optimized,inn2_death,0.1023438620328181,1.471772346020527e-18,0.32031412714648405,9203
ece_optimized,overall,0.18830393690266742,0.01150344410777514,0.5491551321448156,78040
ece_optimized,innings_1,0.22400470510970935,0.017072019514244134,0.6363277358691929,40473
ece_optimized,innings_2,0.14984153129019875,0.0061868204333353684,0.4552392807183849,37567
ece_optimized,inn1_powerplay,0.24789494428814937,0.046589756263397196,0.6889945167116646,10216
ece_optimized,inn1_middle,0.22070787256206625,0.008467952764172924,0.6312920207982312,18246
ece_optimized,inn1_death,0.20869301775789456,0.007458801121060341,0.5991816051638461,12011
ece_optimized,inn2_powerplay,0.18412370912958334,0.007971625599363494,0.5459896889378029,10272
ece_optimized,inn2_middle,0.15219175259643614,0.006754576694540075,0.4634447925621436,18092
ece_optimized,inn2_death,0.1069569572775284,0.006222542797059406,0.3378164497385799,9203
logloss_optimized,overall,0.19210292698277084,0.025043642864700722,0.5613914143368594,78040
logloss_optimized,innings_1,0.22685934572519137,0.03842885404405507,0.6442261609500691,40473
logloss_optimized,innings_2,0.15465792110628387,0.03630702117719262,0.47214897550287105,37567
logloss_optimized,inn1_powerplay,0.24555697164255405,0.012452580128118718,0.6841945080635056,10216
logloss_optimized,inn1_middle,0.22295053098045645,0.03868101078710173,0.6365490958145128,18246
logloss_optimized,inn1_death,0.2168939213192847,0.0770449040184099,0.6218932241714904,12011
logloss_optimized,inn2_powerplay,0.19212969378197942,0.07187613098621531,0.5670864994032322,10272
logloss_optimized,inn2_middle,0.15560920550195992,0.0322996874977623,0.47614056125297993,18092
logloss_optimized,inn2_death,0.11096339907962782,0.04069241660727671,0.3583367387436103,9203
resource_win_prob,overall,0.1838138756511182,0.026181480151937067,0.5434477863768531,78040
resource_win_prob,innings_1,0.2193347323996617,0.04141402792507329,0.6297051288285417,40473
resource_win_prob,innings_2,0.1455452985706007,0.02278380755780555,0.4505179963737336,37567
resource_win_prob,inn1_powerplay,0.23948970603597397,0.032354445414617856,0.67181861169535,10216
resource_win_prob,inn1_middle,0.21659412621258356,0.053796450559587164,0.6283911179962649,18246
resource_win_prob,inn1_death,0.20635512119500457,0.07654692460858592,0.5958814755672319,12011
resource_win_prob,inn2_powerplay,0.17951671438835687,0.05857834897872442,0.534873298552203,10272
resource_win_prob,inn2_middle,0.14680735256804997,0.04343581115829224,0.45861245935909145,18092
resource_win_prob,inn2_death,0.10514679110544325,0.06481759784493324,0.3404514215276689,9203
