method,segment,brier,ece,logloss,n_samples
raw,overall,0.19517080592199257,0.04927294858544466,0.569278223216066,78040
raw,innings_1,0.23310281412621459,0.06528758704716453,0.660510663060553,40473
raw,innings_2,0.1543045624623211,0.032823247805908076,0.4709884865369086,37567
raw,inn1_powerplay,0.2580162468038198,0.09095717270792734,0.7135663211005125,10216
raw,inn1_middle,0.22754303461218692,0.060433286883466844,0.6507648860658428,18246
raw,inn1_death,0.22035850547402358,0.08050157775629503,0.6301888617541876,12011
raw,inn2_powerplay,0.19595807292975118,0.08002676761317505,0.5882182125452934,10272
raw,inn2_middle,0.15383115575341152,0.0327544182726139,0.46884958055617626,18092
raw,inn2_death,0.10874333402117696,0.03573777436055039,0.3443464504014399,9203
combined,overall,0.19102422325133822,1.3621002497787752e-17,0.5566483658827869,78040
combined,innings_1,0.22600878488845258,0.02136305240821498,0.6414158507657529,40473
combined,innings_2,0.15333342645790438,0.02301559400850977,0.46532368156760906,37567
combined,inn1_powerplay,0.25006537235421616,0.04817712657410832,0.6940318707114504,10216
combined,inn1_middle,0.2214867668212862,0.03450089246656319,0.6329067090510379,18246
combined,inn1_death,0.21241679788514525,0.059324959776241956,0.6095894033393475,12011
combined,inn2_powerplay,0.19180978373407806,0.07320015389691356,0.5689192075403444,10272
combined,inn2_middle,0.15236186598921259,0.019388819230334246,0.46231878600367127,18092
combined,inn2_death,0.1122977131099435,0.06607281361804213,0.3556019960032089,9203
innings_specific,overall,0.189495170530553,5.908053817229386e-17,0.5527634329958215,78040
innings_specific,innings_1,0.22455168378431387,1.327395848136074e-17,0.6375436947807926,40473
innings_specific,innings_2,0.15172685629413635,4.539806477168616e-17,0.46142498341978017,37567
innings_specific,inn1_powerplay,0.24904171978155765,0.046212097501731546,0.6918070511479096,10216
innings_specific,inn1_middle,0.2207967716673995,0.02308861109490262,0.6311316542555141,18246
innings_specific,inn1_death,0.2094257091558382,0.0350509961114837,0.6011303772200369,12011
innings_specific,inn2_powerplay,0.18879391718123698,0.06095611626450196,0.5613116807367825,10272
innings_specific,inn2_middle,0.1516516235738363,0.016354916555783573,0.46070260205377617,18092
innings_specific,inn2_death,0.11050206665416798,0.06057258842410857,0.3513557852054476,9203
innings_phase,overall,0.1864865313798735,1.6065797817903503e-17,0.54378985657987,78040
