method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
raw,0.0-0.1,0.0,0.1,7536,0.05012929631337678,0.08731422505307855,0.03718492873970177,0.07881633418117606
raw,0.1-0.2,0.1,0.2,7376,0.1509539706945652,0.22288503253796096,0.07193106184339576,0.17814633942132915
raw,0.2-0.3,0.2,0.30000000000000004,8091,0.24970323276858913,0.29588431590656283,0.0461810831379737,0.20991786491264006
raw,0.3-0.4,0.30000000000000004,0.4,8741,0.350087355652213,0.40681844182587806,0.05673108617366507,0.2438928552634207
raw,0.4-0.5,0.4,0.5,8970,0.44883186913442497,0.4764771460423634,0.027645276907938443,0.25085052504394156
raw,0.5-0.6,0.5,0.6000000000000001,8396,0.5481563363758201,0.5388280133396856,0.009328323036134512,0.24841749356426437
raw,0.6-0.7,0.6000000000000001,0.7000000000000001,7432,0.6495131768798079,0.596205597416577,0.05330757946323095,0.24424942422030613
raw,0.7-0.8,0.7000000000000001,0.8,6884,0.7505175589227155,0.647007553747821,0.1035100051748945,0.23881885404376393
raw,0.8-0.9,0.8,0.9,6126,0.8506938218538116,0.74273587985635,0.10795794199746156,0.20016866477265893
raw,0.9-1.0,0.9,1.0,8488,0.9479901403874554,0.9399151743638078,0.008074966023647656,0.055547015701683175
combined,0.0-0.1,0.0,0.1,4792,0.04570116861435726,0.04570116861435726,0.0,0.04314099510221898
combined,0.1-0.2,0.1,0.2,3845,0.15864759427828348,0.15864759427828348,0.0,0.1332560565442518
combined,0.2-0.3,0.2,0.30000000000000004,12022,0.2566960572284146,0.2566960572284146,0.0,0.19007272486470916
combined,0.3-0.4,0.30000000000000004,0.4,4775,0.3472251308900524,0.34722513089005236,5.551115123125783e-17,0.2262589905594804
combined,0.4-0.5,0.4,0.5,14374,0.45032697926812304,0.450326979268123,5.551115123125783e-17,0.24690812601728196
combined,0.5-0.6,0.5,0.6000000000000001,17356,0.564185296151187,0.564185296151187,0.0,0.2447616580547918
combined,0.6-0.7,0.6000000000000001,0.7000000000000001,7469,0.6567144196010175,0.6567144196010175,0.0,0.22503070728378446
combined,0.7-0.8,0.7000000000000001,0.8,3123,0.7191802753762407,0.7191802753762407,0.0,0.20166370132590783
combined,0.8-0.9,0.8,0.9,3677,0.8553168343758499,0.8553168343758499,0.0,0.1225827681788589
combined,0.9-1.0,0.9,1.0,6607,0.9579234145603148,0.9579234145603148,0.0,0.04004246212175938
innings_specific,0.0-0.1,0.0,0.1,4918,0.0461569743798292,0.0461569743798292,0.0,0.04337982883476905
innings_specific,0.1-0.2,0.1,0.2,3974,0.16280825364871665,0.16280825364871665,0.0,0.1354200342719033
innings_specific,0.2-0.3,0.2,0.30000000000000004,9404,0.24691620586984261,0.24691620586984261,0.0,0.18557216901805504
innings_specific,0.3-0.4,0.30000000000000004,0.4,7556,0.3308628904182107,0.3308628904182107,0.0,0.220652752115483
innings_specific,0.4-0.5,0.4,0.5,14626,0.45549022289074265,0.45549022289074254,1.1102230246251565e-16,0.24747000282073275
innings_specific,0.5-0.6,0.5,0.6000000000000001,19692,0.564493195206175,0.5644931952061751,1.1102230246251565e-16,0.24504018353991314
innings_specific,0.6-0.7,0.6000000000000001,0.7000000000000001,2070,0.6289855072463769,0.6289855072463768,1.1102230246251565e-16,0.232672116567499
innings_specific,0.7-0.8,0.7000000000000001,0.8,5141,0.7492705699280294,0.7492705699280295,1.1102230246251565e-16,0.18765865727256245
innings_specific,0.8-0.9,0.8,0.9,3950,0.8620253164556962,0.8620253164556962,0.0,0.11840238288200056
innings_specific,0.9-1.0,0.9,1.0,6709,0.9584140706513639,0.9584140706513639,0.0,0.039562917741416674
innings_phase,0.0-0.1,0.0,0.1,4765,0.02728226652675761,0.02728226652675761,0.0,0.025740656999619818
innings_phase,0.1-0.2,0.1,0.2,6381,0.16031969910672308,0.16031969910672308,0.0,0.13398854678318148
innings_phase,0.2-0.3,0.2,0.30000000000000004,7873,0.2662263431982726,0.2662263431982726,0.0,0.19482641419713773
innings_phase,0.3-0.4,0.30000000000000004,0.4,8411,0.35013672571632387,0.35013672571632387,0.0,0.2269557000549738
innings_phase,0.4-0.5,0.4,0.5,15854,0.4572347672511669,0.4572347672511669,0.0,0.24788716018957085
innings_phase,0.5-0.6,0.5,0.6000000000000001,7652,0.5623366440146367,0.5623366440146367,0.0,0.24545690478827847
innings_phase,0.6-0.7,0.6000000000000001,0.7000000000000001,11293,0.6200301071460198,0.6200301071460197,1.1102230246251565e-16,0.23512059618704703
innings_phase,0.7-0.8,0.7000000000000001,0.8,4257,0.7298567066008926,0.7298567066008926,0.0,0.19660776158370835
innings_phase,0.8-0.9,0.8,0.9,4559,0.8576442202237333,0.8576442202237333,0.0,0.12143697749747753
innings_phase,0.9-1.0,0.9,1.0,6995,0.9575411007862759,0.9575411007862759,0.0,0.03987625758737336
brier_optimized,0.0-0.1,0.0,0.1,5275,0.02407582938388626,0.024075829383886256,3.469446951953614e-18,0.02232290791084567
brier_optimized,0.1-0.2,0.1,0.2,5317,0.15196539401918374,0.15196539401918374,0.0,0.1280037814025337
brier_optimized,0.2-0.3,0.2,0.30000000000000004,8127,0.252614740986834,0.252614740986834,0.0,0.1878628445208584
brier_optimized,0.3-0.4,0.30000000000000004,0.4,9405,0.3522594364699628,0.3522594364699628,0.0,0.22746525597968031
brier_optimized,0.4-0.5,0.4,0.5,13363,0.45034797575394747,0.45034797575394747,0.0,0.24688459984355912
brier_optimized,0.5-0.6,0.5,0.6000000000000001,10137,0.5566735720627405,0.5566735720627405,0.0,0.2456995267615239
brier_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,10761,0.6309822507201933,0.6309822507201933,0.0,0.23214285796345258
brier_optimized,0.7-0.8,0.7000000000000001,0.8,4081,0.7370742465082087,0.7370742465082087,0.0,0.1931878375700315
brier_optimized,0.8-0.9,0.8,0.9,3847,0.8541720821419287,0.8541720821419287,0.0,0.12374685303993427
brier_optimized,0.9-1.0,0.9,1.0,7727,0.9598809369742461,0.9598809369742461,0.0,0.03735932817953932
ece_optimized,0.0-0.1,0.0,0.1,4886,0.044659723619060225,0.03376995497339337,0.010889768645666854,0.031994438186846254
ece_optimized,0.1-0.2,0.1,0.2,4906,0.15341746727608307,0.16347329800244598,0.010055830726362902,0.13625549808590806
ece_optimized,0.2-0.3,0.2,0.30000000000000004,8463,0.25084812304981663,0.25168380007089686,0.0008356770210802278,0.18699433102113658
ece_optimized,0.3-0.4,0.30000000000000004,0.4,9070,0.3551780214024739,0.34145534729878724,0.01372267410368666,0.2245952395235708
ece_optimized,0.4-0.5,0.4,0.5,15205,0.42125462383128964,0.4561657349556067,0.03491111112431705,0.25020442610586846
ece_optimized,0.5-0.6,0.5,0.6000000000000001,9230,0.5595105322763113,0.5591549295774648,0.0003556026988464911,0.24540905779373634
ece_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,11252,0.6240959704607097,0.6255776750799857,0.001481704619275992,0.2337980624011148
ece_optimized,0.7-0.8,0.7000000000000001,0.8,3653,0.7394493424074868,0.737476047084588,0.001973295322898805,0.19287555585059357
ece_optimized,0.8-0.9,0.8,0.9,4305,0.8568707911426487,0.8599303135888502,0.003059522446201446,0.1199934610639516
ece_optimized,0.9-1.0,0.9,1.0,7070,0.9449540597476046,0.9528995756718529,0.007945515924248303,0.04437606492760565
logloss_optimized,0.0-0.1,0.0,0.1,3691,0.07556551023168899,0.03251151449471688,0.04305399573697211,0.0328064696711502
logloss_optimized,0.1-0.2,0.1,0.2,5636,0.15026968316506795,0.15667139815471967,0.0064017149896517245,0.13194803488841256
logloss_optimized,0.2-0.3,0.2,0.30000000000000004,10024,0.24954445091369043,0.2541899441340782,0.004645493220387764,0.18882909589311742
logloss_optimized,0.3-0.4,0.30000000000000004,0.4,8988,0.3533940773911716,0.3644859813084112,0.011091903917239576,0.22980258554366587
logloss_optimized,0.4-0.5,0.4,0.5,16111,0.4469340319037607,0.46868599093786856,0.02175195903410787,0.2490057886167521
logloss_optimized,0.5-0.6,0.5,0.6000000000000001,7996,0.5469356818153954,0.5771635817908954,0.030227899975500017,0.24373501831288594
logloss_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,7204,0.65029377148664,0.5775957801221544,0.07269799136448563,0.2501673812020805
logloss_optimized,0.7-0.8,0.7000000000000001,0.8,5945,0.7464263693173144,0.6947014297729184,0.051724939544396054,0.2127557518835616
logloss_optimized,0.8-0.9,0.8,0.9,8390,0.8571334274151645,0.8758045292014303,0.018671101786265742,0.10725686402676221
logloss_optimized,0.9-1.0,0.9,1.0,4055,0.9303588142520272,0.9447595561035759,0.014400741851548715,0.052342764718687304
